t_s,R,spo2,bpm,spo2_note,bpm_note
0.6772142420004457,,,,venter på mere data,venter på flere pulsslag
0.8847442480000609,,,,venter på mere data,venter på flere pulsslag
1.2205505390002145,,,,venter på mere data,venter på flere pulsslag
1.5133392170000661,,,,venter på mere data,venter på flere pulsslag
1.8305621770005018,,,,venter på mere data,venter på flere pulsslag
2.1267740439998306,,,,venter på mere data,venter på flere pulsslag
2.4325528740000664,,,,venter på mere data,venter på flere pulsslag
2.729285708000134,0.9367369756280921,,,SpO2 uden for gyldigt område,venter på flere pulsslag
3.0116131330005373,0.9918571921819314,,,SpO2 uden for gyldigt område,venter på flere pulsslag
3.304469790999974,0.9957257505081232,,,SpO2 uden for gyldigt område,venter på flere pulsslag
3.580164986999989,1.0126406743816356,,,SpO2 uden for gyldigt område,venter på flere pulsslag
3.852847453999857,1.0969333209579604,,,SpO2 uden for gyldigt område,venter på flere pulsslag
4.130818514000566,1.1299539363172693,,,SpO2 uden for gyldigt område,venter på flere pulsslag
4.403923829000632,1.1646029328232426,,,SpO2 uden for gyldigt område,venter på flere pulsslag
4.700486354000532,1.1649727121869304,,,SpO2 uden for gyldigt område,venter på flere pulsslag
4.9966668980005124,1.0919944711080445,,,SpO2 uden for gyldigt område,venter på flere pulsslag
5.273785852000401,1.2356781126135987,,,SpO2 uden for gyldigt område,venter på flere pulsslag
5.539975960000447,1.798604470265479,93.63870682449755,,ok,venter på flere pulsslag
5.839133100000254,1.7222351491436687,95.53801184079697,,ok,venter på flere pulsslag
6.110233471999891,1.8669220032531468,91.93964977909424,,ok,venter på flere pulsslag
6.41402812600063,1.9792272983923929,89.1466170889812,,ok,venter på flere pulsslag
6.686365411000224,1.9381240333372547,90.16885529090248,,ok,venter på flere pulsslag
6.989648335000311,1.861423330493088,92.0764017706369,,ok,venter på flere pulsslag
7.290060143000119,1.7930818957456744,93.77605325280507,,ok,venter på flere pulsslag
7.567250472000524,1.7320256458395034,95.29452218797155,,ok,venter på flere pulsslag
7.864582574000451,1.691210560920005,96.30959334991948,,ok,venter på flere pulsslag
8.164780901000086,1.6527118819909754,97.26705549488445,,ok,venter på flere pulsslag
8.440083129000413,1.6066906995225538,98.41160230287409,,ok,venter på flere pulsslag
8.743778965999809,1.5621653675629763,99.51894730870879,,ok,venter på flere pulsslag
9.016444324000076,1.5152323389572433,,,SpO2 uden for gyldigt område,venter på flere pulsslag
9.315708535999875,1.4752296955797388,,,SpO2 uden for gyldigt område,venter på flere pulsslag
9.608314357000381,1.4305838166921947,,,SpO2 uden for gyldigt område,venter på flere pulsslag
9.888805863000016,1.3884683810301413,,,SpO2 uden for gyldigt område,venter på flere pulsslag
10.181905995000307,1.3497834858991473,,,SpO2 uden for gyldigt område,venter på flere pulsslag
10.478864687000168,1.3100357016118895,,,SpO2 uden for gyldigt område,venter på flere pulsslag
10.750488421000227,1.2668028548366914,,,SpO2 uden for gyldigt område,venter på flere pulsslag
11.030785250000008,1.224777947620325,,,SpO2 uden for gyldigt område,venter på flere pulsslag
11.32372136200047,1.1836920230990509,,,SpO2 uden for gyldigt område,venter på flere pulsslag
11.621439755999745,1.141268043068739,,,SpO2 uden for gyldigt område,venter på flere pulsslag
11.896487963000254,1.097594360796932,,,SpO2 uden for gyldigt område,venter på flere pulsslag
12.196156105000227,1.053951598517617,,,SpO2 uden for gyldigt område,venter på flere pulsslag
12.469856028000322,1.0563792678302009,,,SpO2 uden for gyldigt område,venter på flere pulsslag
12.771444795000207,1.0582107160087098,,,SpO2 uden for gyldigt område,venter på flere pulsslag
13.070737406999797,1.059559042755761,,,SpO2 uden for gyldigt område,venter på flere pulsslag
13.373368235999806,1.061473196621855,,,SpO2 uden for gyldigt område,venter på flere pulsslag
13.645533889000035,0.9821718230607622,,,SpO2 uden for gyldigt område,venter på flere pulsslag
13.92712773400035,1.063991715891567,,,SpO2 uden for gyldigt område,venter på flere pulsslag
14.224586903999807,1.0651818536825346,,,SpO2 uden for gyldigt område,venter på flere pulsslag
14.521468665000612,1.0592672483916588,,,SpO2 uden for gyldigt område,venter på flere pulsslag
14.819628080999792,1.0639555507831533,,,SpO2 uden for gyldigt område,venter på flere pulsslag
15.12058062899996,1.1013794887325001,,,SpO2 uden for gyldigt område,venter på flere pulsslag
15.418633985999804,1.0800622810348537,,,SpO2 uden for gyldigt område,venter på flere pulsslag
15.725426578999759,1.0813432738946105,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
16.002836695000042,1.081939553686029,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
16.30654553000022,1.0989079720438004,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
16.58282061600039,1.071130694814737,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
16.8632129180005,1.0631090675421768,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
17.159557725000013,1.0608484782993375,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
17.444202196999868,1.0623909312988806,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
17.71711840700027,1.054106202124675,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
18.023025721000522,1.0537995671939837,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
18.317850385000384,1.0533226029762,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
18.620864829999846,1.0547243657572065,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
18.896270140000524,1.0541500284551473,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
19.197675905000324,1.054627950221221,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
19.47191928400025,1.0547921319639093,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
19.77969522500007,1.0570359979774295,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
20.07786711300014,1.058578661951634,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
20.356266051000603,1.057726089558407,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
20.630223826000474,1.0568705958735654,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
20.91224535800029,1.0558790451033266,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
21.190389817999858,1.0549321249004278,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
21.4896259140005,1.0559612259344673,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
21.78897615599999,1.057121437481064,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
22.092540368999835,1.0582685003404788,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
22.38984772999993,1.0594397745688091,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
22.687809462000587,1.059816294825206,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
22.985777548999977,1.0603578671277651,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
23.26890635700056,1.060708605194825,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
23.563149147999866,1.0608139066347022,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
23.840831471000456,1.0600090983047807,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
24.142776073999812,1.0560620355232981,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
24.420179120000284,1.0503096735461235,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
24.694485107999753,1.0443261192342284,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
24.972866717000215,1.044854463976821,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
25.270329339000455,1.034457000625515,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
25.549668452999867,1.0291023756452178,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
25.82549334899977,1.0237423235930927,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
26.101672571000563,1.0181301572711146,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
26.374372285999925,1.0126124102761433,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
26.65645251299975,1.0076219133404116,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
26.95288529299978,1.0027124439600077,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
27.25610064600005,0.9981867991754134,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
27.54953117200057,0.9929675873482463,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
27.827878944000076,0.9878306945056486,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
28.102732809999907,0.9825776138299174,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
28.409337392000452,0.977584696083681,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
28.711820386,0.9887981664938046,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
29.00924955299979,0.9677963499976053,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
29.282184511000196,0.9624166179083802,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
29.586693539000407,0.9575188900816024,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
29.861426252000456,0.9716562812469459,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
30.167765002000124,0.9646159078661206,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
30.462143994000144,0.9686602781112748,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
30.74181327000042,0.9751245437017676,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
31.035573494000346,1.0183079698256612,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
31.31539990300007,0.9402464989821135,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
31.614437162000286,1.0971243976834906,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
31.89303946900054,1.23733527269303,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
32.165871433000575,1.2203182213491206,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
32.46693497399974,1.3302582352409993,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
32.7390919290001,1.2841130820695588,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
33.04383230300027,1.2708809223560678,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
33.31657116800034,1.2622860604090005,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
33.625007364999874,1.3789407837639203,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
33.92444866599999,1.3268961617023645,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
34.22545477299991,1.3361266490129506,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
34.519398188000196,1.2850075347402876,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
34.8185698770003,1.2446240162471602,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
35.11740751800062,1.376377062755006,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
35.41935260399987,1.3540791075296805,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
35.71625104699979,1.3952843900238068,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
36.01846579100038,1.3511798198307579,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
36.29054280299988,1.3345538764607416,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
36.563787058000344,1.3457951727042186,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
36.838100540000596,1.3945127440891858,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
37.11920884000028,1.4398341976017484,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
37.41272669200043,1.5748682315212132,99.20302708206742,,ok,ingen stabile toppe/dale
37.70816788299999,1.5792168758874443,99.09487629667926,,ok,ingen stabile toppe/dale
37.980911878999905,1.580009587023306,99.07516157073039,,ok,ingen stabile toppe/dale
38.28502221200051,1.576727952852015,99.15677581257039,,ok,ingen stabile toppe/dale
38.56181645800007,1.5321527368851435,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
38.840344060999996,1.523218558441602,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
39.133537145000446,1.50979024650241,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
39.413505268000335,1.5063004256702923,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
39.6875054230004,1.426767119875472,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
39.98754928100061,1.502601244868756,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
40.285464125000544,1.4871592330643049,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
40.58949848300017,1.376113542191106,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
40.86350464200041,1.4914169563115383,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
41.141288765000354,1.4758308476760038,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
41.41315248200044,1.4798972751894954,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
41.691269343000386,1.4517803489687535,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
41.968531471999995,1.4437778565157595,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
42.27077343400015,1.3876633070650903,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
42.56896177100043,1.4238552328540617,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
42.84913634900022,1.441116015150329,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
43.14740854200045,1.48557527306737,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
43.427398173000256,1.5334025320820346,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
43.699285757000325,1.5004197635724474,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
43.97863938699993,1.541155012794491,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
44.27551613800006,1.5077825604359019,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
44.57995604900043,1.4569301305549678,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
44.881587167999896,1.4700048549229234,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
45.185595757000556,1.4968335786160067,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
45.46255904500049,1.6276465062754752,97.89043138892893,,ok,ingen stabile toppe/dale
45.74086550300035,1.4987235253581592,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
46.01249754899982,1.5007541182550523,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
46.3153459160003,1.454026544388947,,,SpO2 uden for gyldigt område,ingen stabile toppe/dale
46.611266018000606,1.5770255568610927,99.14937440086463,,ok,ingen stabile toppe/dale
46.90980427700015,1.8379461745337609,92.66027863934536,,ok,ingen stabile toppe/dale
47.18532110100023,1.8772515042567843,91.68275508913378,,ok,ingen stabile toppe/dale
47.486395259000346,1.9496751834723074,89.88157818704371,,ok,ingen stabile toppe/dale
47.781069768000634,1.754165588746983,94.74390180786253,,ok,ingen stabile toppe/dale
48.08382678700036,1.6703893538011028,96.82741677096658,,ok,ingen stabile toppe/dale
48.358693956000025,1.6433555831304472,97.49974664754578,,ok,ingen stabile toppe/dale
48.66095827499976,1.6719694043985802,96.78812091260731,,ok,ingen stabile toppe/dale
48.95518794000054,1.6727991249726937,96.76748576192911,,ok,ingen stabile toppe/dale
49.253986751999946,1.6609301794602942,97.0626664368225,,ok,ingen stabile toppe/dale
49.5286610130006,1.6449207433409654,97.4608211131102,,ok,ingen stabile toppe/dale
49.82945473200016,1.6395216748444985,97.59509594661733,,ok,ingen stabile toppe/dale
50.10269745500045,1.6465901305183142,97.41930345400954,,ok,ingen stabile toppe/dale
50.38263920500049,1.6372513402989692,97.65155916676463,,ok,ingen stabile toppe/dale
50.655809652000244,1.667232170829258,96.90593591147636,,ok,ingen stabile toppe/dale
50.936981836000086,1.6690994880092982,96.85949573320876,,ok,ingen stabile toppe/dale
51.21265105099974,1.6682566726090204,96.88045655221367,,ok,ingen stabile toppe/dale
51.4932533580004,1.6731436282465066,96.75891796550938,,ok,ingen stabile toppe/dale
51.78802248000011,1.6730434648575616,96.76140902899245,,ok,ingen stabile toppe/dale
52.094026384000244,1.677157251070393,96.65909916587933,,ok,ingen stabile toppe/dale
52.39536753599987,1.6855881965745132,96.44942155119186,,ok,ingen stabile toppe/dale
52.67499889700048,1.7187420178186519,95.62488601685013,,ok,ingen stabile toppe/dale
52.95098350100034,1.7054763438217888,95.95480332915211,,ok,ingen stabile toppe/dale
53.23041124300016,1.7148110792576352,95.72264845886261,,ok,ingen stabile toppe/dale
53.52842091900038,1.6853911210470145,96.45432281956076,,ok,ingen stabile toppe/dale
53.83227971300039,1.8221706925495518,93.05261487629265,,ok,ingen stabile toppe/dale
54.10629785200035,1.7347676222427615,95.22632923482251,,ok,ingen stabile toppe/dale
54.41079252000054,1.7250148736958095,95.46888009118521,,ok,ingen stabile toppe/dale
54.71167068400064,1.7379054131846212,95.14829237409847,,ok,ingen stabile toppe/dale
55.0143130360002,1.7117610013484441,95.7985038964642,,ok,ingen stabile toppe/dale
55.31116035000014,1.7149490971603913,95.71921595362107,,ok,ingen stabile toppe/dale
55.61850451600003,1.6942643569823626,96.23364544184864,,ok,ingen stabile toppe/dale
55.914196550999804,1.6961666508798665,96.18633539261772,,ok,ingen stabile toppe/dale
56.219042212000204,1.7267008497516327,95.42694986667689,,ok,ingen stabile toppe/dale
56.49521116300002,1.7305103626515996,95.33220728085472,,ok,ingen stabile toppe/dale
56.79592345600031,1.7359417997537863,95.19712744012334,,ok,ingen stabile toppe/dale
57.10158396400038,1.7434809793669068,95.00962804314503,,ok,ingen stabile toppe/dale
57.380919809999796,1.7538620137199483,94.75145171878489,,ok,ingen stabile toppe/dale
57.67918365800051,1.7620564767142368,94.54765542411693,,ok,ingen stabile toppe/dale
57.98471792000055,1.7636011362942403,94.50923974036225,,ok,ingen stabile toppe/dale
58.261174321,1.760878181648732,94.57695962239603,,ok,ingen stabile toppe/dale
58.56797950500004,1.7605426185629236,94.58530507634009,,ok,ingen stabile toppe/dale
58.84040170800017,1.7642902333777415,94.49210189589557,,ok,ingen stabile toppe/dale
59.1438695300003,1.7660340725949646,94.44873261456323,,ok,ingen stabile toppe/dale
59.441676483000265,1.743039067765033,95.02061838468364,,ok,ingen stabile toppe/dale
59.74656388400035,1.7676365608690856,94.40887873118584,,ok,ingen stabile toppe/dale
60.046803956000076,1.771444759123812,94.3141688405908,,ok,ingen stabile toppe/dale
60.32752101599999,1.7731412268157125,94.27197768909323,,ok,ingen stabile toppe/dale
60.60369311700015,1.7534380958517444,94.76199455616711,,ok,ingen stabile toppe/dale
60.88429501600058,1.7637270205027853,94.50610900009573,,ok,ingen stabile toppe/dale
61.159165316000326,1.7676920229551276,94.40749938910598,,ok,ingen stabile toppe/dale
61.43873799300036,1.769621655355379,94.35950943131172,,ok,ingen stabile toppe/dale
61.712941591000344,1.771307526574007,94.31758181410444,,ok,ingen stabile toppe/dale
61.990784612000425,1.76945393867277,94.36368054520821,,ok,ingen stabile toppe/dale
62.26535826899999,1.767043953786978,94.42361686931787,,ok,ingen stabile toppe/dale
62.56725373900008,1.7667993075367137,94.42970122156194,,ok,ingen stabile toppe/dale
62.84446100000059,1.7607282172766467,94.58068923632979,51.159348448857486,ok,ok
63.14764688300056,1.7704993228566437,94.33768184055528,51.159348448857486,ok,ok
63.4466384920006,1.7845719679473413,93.98769515714963,51.159348448857486,ok,ok
63.74989774599999,1.7851017252279173,93.9745200935817,51.159348448857486,ok,ok
64.02542519200051,1.7833538392169122,94.01799001867539,51.159348448857486,ok,ok
64.3293017570004,1.7789608720141605,94.12724311300784,51.159348448857486,ok,ok
64.60697717200037,1.6964656163952878,96.1789001202492,51.159348448857486,ok,ok
64.88893770600043,1.6768080102775216,96.66778478439804,51.159348448857486,ok,ok
65.18744051400063,1.60426456642158,98.47194023309531,51.159348448857486,ok,ok
65.49050070900012,1.5694509257598197,99.3377554763533,51.159348448857486,ok,ok
65.76320803500039,1.4219140787780078,,51.159348448857486,SpO2 uden for gyldigt område,ok
66.07262630900004,1.425288985174284,,51.159348448857486,SpO2 uden for gyldigt område,ok
66.34438551600033,1.3935599201254247,,51.159348448857486,SpO2 uden for gyldigt område,ok
66.62157068800025,1.4061365511067023,,51.159348448857486,SpO2 uden for gyldigt område,ok
66.91884183100046,1.4082797952098283,,51.159348448857486,SpO2 uden for gyldigt område,ok
67.20002633100012,1.415869870936663,,51.159348448857486,SpO2 uden for gyldigt område,ok
67.47334645699993,1.426958715667363,,51.159348448857486,SpO2 uden for gyldigt område,ok
67.75416038799995,1.443301182970897,,51.159348448857486,SpO2 uden for gyldigt område,ok
68.05245970899978,1.4603870244094848,,51.159348448857486,SpO2 uden for gyldigt område,ok
68.33323654700052,1.4692759486412212,,51.159348448857486,SpO2 uden for gyldigt område,ok
68.60988045300019,1.4852582143354016,,51.159348448857486,SpO2 uden for gyldigt område,ok
68.9180043590004,1.5991146027615013,98.60001982932147,51.159348448857486,ok,ok
69.19615366000016,1.6020956076767543,98.52588223707912,51.159348448857486,ok,ok
69.47789065699999,1.6007354030364762,98.55971052648283,51.159348448857486,ok,ok
69.7823848500002,1.5739709238658746,99.2253431234557,51.159348448857486,ok,ok
70.08454014000017,1.5233512550158663,,51.159348448857486,SpO2 uden for gyldigt område,ok
70.36161927600006,1.5297815861573083,,51.159348448857486,SpO2 uden for gyldigt område,ok
70.64661601500029,1.551943088470047,99.77317538974994,51.159348448857486,ok,ok
70.92484236500059,1.5515260006456462,99.78354836394278,51.159348448857486,ok,ok
71.20720328000061,1.6553295837580708,97.20195325193677,51.159348448857486,ok,ok
71.48137833200053,1.6286380959404547,97.86577055396089,51.159348448857486,ok,ok
71.78855329999988,1.6342534984238153,97.72611549419972,51.159348448857486,ok,ok
72.08784207000008,1.6994105924482774,96.10565856581135,51.159348448857486,ok,ok
72.36916107100024,1.6593076899338608,97.10301775134488,51.159348448857486,ok,ok
72.67064824000045,1.7318859651824892,95.2979960459115,51.159348448857486,ok,ok
72.97092898200026,1.7130768895252173,95.76577775750785,51.159348448857486,ok,ok
73.27237790599975,1.7659723925916213,94.45026659624638,51.159348448857486,ok,ok
73.55394687100033,1.7736921921773765,94.25827518054865,51.159348448857486,ok,ok
73.82805302799989,1.7942094160434854,93.74801182299852,51.159348448857486,ok,ok
74.13300677500047,1.8163089431255863,93.19839658446668,51.159348448857486,ok,ok
74.4359697660002,1.8576090005254284,92.17126415693261,51.159348448857486,ok,ok
74.71656887000063,1.9207013271919355,90.60215799273657,51.159348448857486,ok,ok
74.99140956200063,1.743855831946707,95.00030545948539,51.159348448857486,ok,ok
75.27236941800038,1.6704437023294685,96.82606512306612,51.159348448857486,ok,ok
75.54951937799979,1.779186710053823,94.12162652096143,51.159348448857486,ok,ok
75.85350966500027,1.941458664805954,90.08592300627592,51.159348448857486,ok,ok
76.12853665800048,1.726871522263091,95.42270524131692,51.159348448857486,ok,ok
76.4098813669998,1.778553928689947,94.13736379348103,51.159348448857486,ok,ok
76.6878041760001,1.7824350450160005,94.04084043045208,51.159348448857486,ok,ok
76.99188228599996,1.8554411577023726,92.225178407942,51.159348448857486,ok,ok
77.29386694500045,1.7434049031259655,95.01152005925724,51.159348448857486,ok,ok
77.5983887880002,1.6963831166541588,96.18095188881108,51.159348448857486,ok,ok
77.89978078100012,1.8177828882761826,93.16173956857133,51.159348448857486,ok,ok
78.18017226600023,1.914982905042837,90.74437515158465,51.159348448857486,ok,ok
78.45599126300021,1.7663534204372386,94.44079043372588,51.159348448857486,ok,ok
78.75961151800038,1.7779769176109481,94.15171405901572,51.159348448857486,ok,ok
79.03711250100059,1.7214952671231272,95.55641270664783,51.159348448857486,ok,ok
79.34315890400012,1.859605060241924,92.12162215178336,51.159348448857486,ok,ok
79.64112356100031,1.7408073511655964,95.07612117651162,51.159348448857486,ok,ok
79.95482785200056,1.7216712455376726,95.55203612347808,51.159348448857486,ok,ok
80.251724578,1.7149944151836405,95.71808889438287,51.159348448857486,ok,ok
80.5304085480002,1.7064222677000502,95.93127820229975,51.159348448857486,ok,ok
80.8068454230006,1.7207051038764714,95.57606406659215,51.159348448857486,ok,ok
81.12026543400043,1.7307141198419043,95.32713983953184,51.159348448857486,ok,ok
81.39447725500031,1.7508698183706513,94.8258676171219,51.159348448857486,ok,ok
81.70205072499994,1.9591532312632596,89.64585913848273,51.159348448857486,ok,ok
82.00160546900042,2.0244343038826114,88.02231886243945,51.159348448857486,ok,ok
82.28246083600061,2.0679896361800036,86.93909774820331,51.159348448857486,ok,ok
82.56054872999994,1.898322725656307,91.15871381292764,51.159348448857486,ok,ok
82.86998562500048,1.9715746847585376,89.33693759005517,51.159348448857486,ok,ok
83.16351300899987,2.0086823453603473,88.41407007088816,51.159348448857486,ok,ok
83.46455345899994,1.8612359892683943,92.08106094689504,51.159348448857486,ok,ok
83.7364145370002,1.8292280037394935,92.8770995469988,51.159348448857486,ok,ok
84.04281316400011,2.0228231474769482,88.0623883222483,51.159348448857486,ok,ok
84.34914281300007,1.8254216359994628,92.97176391269336,51.159348448857486,ok,ok
