v_660,v_940,v_dark,v_660_korr,v_940_korr,t_s
2.422138186947717,2.077743393566454,-1.713321652450505,4.135459839398222,3.791065046016959,0.6772142420004457
2.489180653531636,2.0801607223138983,-1.748631596056286,4.237812249587922,3.8287923183701844,0.8847442480000609
2.3851112621755273,2.026884604068815,-1.7640686122537523,4.149179874429279,3.790953216322567,1.2205505390002145
2.4340757244257523,2.025146160637826,-1.7784144417362509,4.212490166162003,3.803560602374077,1.5133392170000661
2.4718447917152657,2.0725201561233773,-1.7642493471133747,4.236094138828641,3.836769503236752,1.8305621770005018
2.4485040141879533,2.0443808680731,-1.7460674202353987,4.194571434423352,3.7904482883084984,2.1267740439998306
2.4592374056637563,2.0265784844003307,-1.7647949404708585,4.2240323461346145,3.791373424871189,2.4325528740000664
2.482085680698599,2.0635658734219784,-1.3444598774479093,3.826545558146508,3.4080257508698875,2.729285708000134
2.8144616059149983,2.3618122795845027,-1.4427559196319668,4.257217525546965,3.8045681992164697,3.0116131330005373
2.7823269478742017,2.3730573766316105,-1.4095086126116223,4.191835560485824,3.782565989243233,3.304469790999974
2.795566905934388,2.3507027336821116,-1.4371508797979387,4.232717785732326,3.78785361348005,3.580164986999989
2.816297194333034,2.3647695537250684,-1.4517678115698702,4.268065005902905,3.8165373652949386,3.852847453999857
2.703241891675093,2.2932256595436886,-1.4986673780489137,4.201909269724007,3.7918930375926023,4.130818514000566
2.7161023065300727,2.259978352523344,-1.5215359857554633,4.237638292285536,3.7815143382788072,4.403923829000632
2.770285487851884,2.322901193900753,-1.449239782720907,4.219525270572791,3.7721409766216603,4.700486354000532
2.8268137039772907,2.335262328706027,-1.442356043755053,4.269169747732343,3.77761837246108,4.9966668980005124
2.9392929142701867,2.770671808614326,-1.1292114371953104,4.0685043514654975,3.899883245809636,5.273785852000401
3.1280591792166685,2.6371471535113176,-1.1793292137684988,4.3073883929851675,3.816476367279816,5.539975960000447
3.168100987365928,2.6604664687740494,-1.1447071922221541,4.312808179588082,3.8051736609962035,5.839133100000254
3.1654351481865035,2.652551411515477,-1.1747509738556983,4.340186122042201,3.8273023853711754,6.110233471999891
3.2329712468557648,2.689098259316796,-1.147335754836782,4.380307001692547,3.836434014153578,6.41402812600063
3.169519756013962,2.6329552343609586,-1.1558664402109418,4.325386196224904,3.7888216745719,6.686365411000224
3.185397313431756,2.6773764740774353,-1.1362318568987537,4.32162917033051,3.813608330976189,6.989648335000311
3.249154923942044,2.706635188664496,-1.1071120822350269,4.356267006177071,3.8137472708995226,7.290060143000119
3.3965374244065725,2.866268123832779,-0.9863055132850461,4.382842937691619,3.852573637117825,7.567250472000524
3.3502308941856636,2.7882527920840587,-0.9972320651420703,4.347462959327734,3.785484857226129,7.864582574000451
3.3548238188058073,2.772834978965427,-1.0431601817506455,4.397984000556453,3.8159951607160725,8.164780901000086
3.3436205166949873,2.7573844076534892,-1.0678316196819246,4.411452136376912,3.825216027335414,8.440083129000413
3.3982747382446887,2.8397272096972848,-1.0042795950744565,4.402554333319145,3.844006804771741,8.743778965999809
3.3797584518764117,2.7860139390104908,-1.025755414769044,4.405513866645456,3.8117693537795345,9.016444324000076
3.4134259674453777,2.821756516686492,-0.9935270005198188,4.406952967965196,3.8152835172063106,9.315708535999875
3.4627575473792103,2.825338455685626,-1.0014443169641363,4.464201864343346,3.8267827726497625,9.608314357000381
3.4705732004649907,2.8369122642586713,-1.0088702605088562,4.479443460973847,3.8457825247675275,9.888805863000016
3.382736058688685,2.754500557049645,-1.0520094123148889,4.434745471003573,3.8065099693645337,10.181905995000307
3.3784018108363747,2.7444968825695657,-1.0695723222986593,4.447974133135034,3.814069204868225,10.478864687000168
3.386165502650013,2.7563192015745916,-1.0433149359741967,4.42948043862421,3.7996341375487885,10.750488421000227
