v_660,v_940,v_dark,v_660_korr,v_940_korr,t_s
-2.296530263622742,-1.5819469721923434,-4.152852889082065,1.856322625459323,2.5709059168897217,0.616222607999589
-2.2758573701058973,-1.6383971434628726,-4.151001602002532,1.875144231896635,2.5126044585396596,0.780244262999986
-2.3224156063361265,-1.6679073130386157,-4.118815347938726,1.7963997416025999,2.4509080349001104,1.0855608879996907
-2.3133597364285188,-1.6494699359951683,-4.120962976163674,1.8076032397351551,2.4714930401685056,1.3251604150000276
-2.28376055183191,-1.643873257404763,-4.125704434490315,1.8419438826584047,2.4818311770855517,1.6062004959999285
-2.251647537975145,-1.6121951777005845,-4.130969841990408,1.8793223040152633,2.5187746642898237,1.8300018820000332
-2.3395109974320856,-1.6864956775858104,-4.0878978396153665,1.7483868421832809,2.401402162029556,2.065941450999617
-2.3193507853645334,-1.6737068106639053,-4.100637128550965,1.7812863431864319,2.4269303178870603,2.289252531999864
-2.2928569855464946,-1.635891201609629,-4.115398973973333,1.8225419884268383,2.479507772363704,2.5393254849996083
-2.26327357576371,-1.6384467214491778,-4.110633853425955,1.8473602776622449,2.472187131976777,2.7630078339998363
-2.3359503965974406,-1.7445886830389057,-4.096217927135308,1.7602675305378677,2.3516292440964026,3.0095347169999513
-2.3167817442559926,-1.695091824347679,-4.067476216347295,1.7506944720913022,2.372384391999616,3.2615898069998366
-2.298507749212869,-1.683172825730947,-4.070947802161074,1.772440052948205,2.387774976430127,3.4875186069998563
-2.2906034407144404,-1.6662374363180636,-4.083412158627163,1.7928087179127226,2.4171747223090994,3.728921703999731
-2.2506830207870254,-1.6490507766564062,-4.096555958860116,1.8458729380730907,2.44750518220371,3.9831298059998517
-2.3475685469790935,-1.72201605122864,-4.0398297283476605,1.692261181368567,2.3178136771190205,4.226301619999958
-2.3471471340954997,-1.6896258513575326,-4.042805534298388,1.6956584002028885,2.3531796829408558,4.459131373999753
-2.3002936834922716,-1.6842883304228136,-4.051693515116007,1.7513998316237354,2.3674051846931934,4.707800098999996
-2.283440548465758,-1.6521595417522246,-4.057250756671852,1.7738102082060943,2.4050912149196275,4.939682741999604
-2.3554277845808813,-1.7426551415730038,-4.042042709372738,1.6866149247918565,2.2993875677997337,5.16576123599998
-2.333110930109054,-1.7240848053844653,-4.044963303475079,1.7118523733660251,2.3208784980906136,5.422011927999847
-2.332554304535536,-1.6805068821946274,-4.060743751161535,1.7281894466259993,2.380236868966908,5.671460535999813
-2.2917459879442914,-1.6830488807651842,-4.050490122175691,1.7587441342313994,2.3674412414105066,5.900862604999929
-2.33229514687985,-1.7697145811438884,-4.046317683919144,1.7140225370392939,2.2766031027752556,6.1268379809998805
-2.363418854555343,-1.744762205990974,-4.038247739875559,1.674828885320216,2.293485533884585,6.378768284999751
-2.3373554818002265,-1.7356499974625652,-4.032015561642515,1.6946600798422886,2.2963655641799496,6.606187114000022
-2.3181744349622018,-1.7133838477494587,-4.030353572328876,1.712179137366674,2.316969724579417,6.859197672999926
