t_s,R,spo2,bpm,spo2_note,bpm_note
0.6279020719998698,,,,venter på mere data,venter på flere pulsslag
0.787445870999818,,,,venter på mere data,venter på flere pulsslag
1.0716325429998506,,,,venter på mere data,venter på flere pulsslag
1.319192165000004,,,,venter på mere data,venter på flere pulsslag
1.5889361079998707,,,,venter på mere data,venter på flere pulsslag
1.841400412999974,,,,venter på mere data,venter på flere pulsslag
2.100303296999755,,,,venter på mere data,venter på flere pulsslag
2.349976212999991,1.4233394053279957,,,SpO2 uden for gyldigt område,venter på flere pulsslag
2.6049398099999053,1.2994154707216734,,,SpO2 uden for gyldigt område,venter på flere pulsslag
2.8546406400000706,1.1455254460593296,,,SpO2 uden for gyldigt område,venter på flere pulsslag
3.09271775399975,1.1298706876982063,,,SpO2 uden for gyldigt område,venter på flere pulsslag
3.3216770349999933,1.1148262019876398,,,SpO2 uden for gyldigt område,venter på flere pulsslag
3.5551671009998245,1.0976736216277563,,,SpO2 uden for gyldigt område,venter på flere pulsslag
3.812624142000004,1.2604637703051589,,,SpO2 uden for gyldigt område,venter på flere pulsslag
4.065676865000114,1.2659207102659218,,,SpO2 uden for gyldigt område,venter på flere pulsslag
4.295837932999802,1.2281887899150912,,,SpO2 uden for gyldigt område,venter på flere pulsslag
4.531134665000081,1.2695611423015356,,,SpO2 uden for gyldigt område,venter på flere pulsslag
4.761030755999855,1.2716991751244056,,,SpO2 uden for gyldigt område,venter på flere pulsslag
5.017154732000108,1.2065183579346503,,,SpO2 uden for gyldigt område,venter på flere pulsslag
5.249407118999898,1.2599489440531502,,,SpO2 uden for gyldigt område,venter på flere pulsslag
5.506856247000087,1.269202680538792,,,SpO2 uden for gyldigt område,venter på flere pulsslag
5.75826927900016,1.275036471131304,,,SpO2 uden for gyldigt område,venter på flere pulsslag
5.99641848300007,1.2767209643201414,,,SpO2 uden for gyldigt område,venter på flere pulsslag
6.249878673999774,1.3135146509774456,,,SpO2 uden for gyldigt område,venter på flere pulsslag
6.485606862000168,1.4148509206432163,,,SpO2 uden for gyldigt område,venter på flere pulsslag
6.717628341999898,1.3542957177487354,,,SpO2 uden for gyldigt område,venter på flere pulsslag
6.972384739000063,1.3487247903401482,,,SpO2 uden for gyldigt område,venter på flere pulsslag
7.203154837000056,1.3934623636892705,,,SpO2 uden for gyldigt område,venter på flere pulsslag
7.462175464999746,1.3507387124463621,,,SpO2 uden for gyldigt område,venter på flere pulsslag
7.711606641999879,1.3535370507420943,,,SpO2 uden for gyldigt område,venter på flere pulsslag
7.970230059000187,1.343042049398978,,,SpO2 uden for gyldigt område,venter på flere pulsslag
8.204653159999907,1.3292298779057776,,,SpO2 uden for gyldigt område,venter på flere pulsslag
8.465918886000054,1.3189807788991346,,,SpO2 uden for gyldigt område,venter på flere pulsslag
8.717265106000013,1.2575363044461465,,,SpO2 uden for gyldigt område,venter på flere pulsslag
