t_s,R_raw,R,spo2,bpm,spo2_note,bpm_note
33.15721550299986,1.7844506522611396,1.7421824370207897,95.04192279129296,54.316656321208775,ok,ok
33.4145236280001,1.7684283441718687,1.7566255949080583,94.68272145463659,58.754747187724384,ok,ok
33.67191817799994,1.7894098278932762,1.767032892002334,94.42389197590197,58.754747187724384,ok,ok
33.926386736000495,1.7909528331200326,1.7684283441718687,94.38918708044562,58.754747187724384,ok,ok
34.18026643400026,1.7863976802484727,1.7694636254138254,94.36343963595817,58.754747187724384,ok,ok
34.43417089200011,1.7834583034406006,1.7720139089168245,94.30001408523859,58.754747187724384,ok,ok
34.672005575000185,1.8042020057556214,1.7749457347115951,94.22709957772264,58.754747187724384,ok,ok
34.924871124000674,1.7891394390408495,1.7830110155308991,94.02651604374654,58.701378432752556,ok,ok
35.181963593000546,1.804005034709357,1.7834583034406006,94.01539199343227,58.701378432752556,ok,ok
35.41298227400057,1.8143529600570174,1.7844506522611396,93.99071227826546,58.701378432752556,ok,ok
35.6698381340002,1.7984903642377736,1.7863976802484727,93.94228969222048,58.648106542778415,ok,ok
35.92259297700002,1.7555906068938352,1.7863976802484727,93.94228969222048,58.648106542778415,ok,ok
36.184086199000376,1.7918504211931277,1.7879748504420625,93.90306546950592,58.648106542778415,ok,ok
36.43525029100056,1.7992893178314175,1.7888112077177494,93.88226526405958,58.648106542778415,ok,ok
36.67263993600045,1.7236361411282588,1.7888112077177494,93.88226526405958,58.670556060373116,ok,ok
36.90192376200048,1.8118969758006505,1.7891394390408495,93.87410215105407,58.670556060373116,ok,ok
37.138387914000305,1.8422461971596322,1.7894098278932762,93.86737758029423,58.670556060373116,ok,ok
37.36929250200046,1.813445443294072,1.7909528331200326,93.8290030403048,58.670556060373116,ok,ok
37.606641314000626,1.8699761446006427,1.791094643357975,93.82547621968716,58.670556060373116,ok,ok
37.86035788800018,1.851338101982142,1.7912812048358098,93.82083643573341,58.648106542778415,ok,ok
38.09724016200016,1.8542778559675173,1.791815713603835,93.80754320267263,58.648106542778415,ok,ok
38.348527333000675,1.8518214569335616,1.7918504211931277,93.80668002492692,58.648106542778415,ok,ok
38.583761777999825,1.8062164062816475,1.7918763586268385,93.80603496095053,58.648106542778415,ok,ok
38.83467816300072,1.808459996962474,1.7945442884121576,93.73968354718964,58.670556060373116,ok,ok
39.095337731000654,1.79305910693971,1.7945442884121576,93.73968354718964,58.670556060373116,ok,ok
39.3271321430002,1.7654440648874339,1.7945442884121576,93.73968354718964,58.670556060373116,ok,ok
39.560327830999995,1.7412379698558005,1.7945442884121576,93.73968354718964,58.670556060373116,ok,ok
39.816585835000296,1.710924148775054,1.79305910693971,93.77662001040942,58.670556060373116,ok,ok
40.07788392200018,1.7747972110892214,1.79305910693971,93.77662001040942,58.648106542778415,ok,ok
40.30897992000064,1.7768688892352602,1.7918504211931277,93.80668002492692,58.648106542778415,ok,ok
40.570330530999854,1.7700803200069442,1.7918504211931277,93.80668002492692,58.648106542778415,ok,ok
40.8049156900006,1.6939311162341566,1.7918504211931277,93.80668002492692,58.648106542778415,ok,ok
41.07209766300002,1.7631376511982728,1.7909528331200326,93.8290030403048,58.670556060373116,ok,ok
41.32420133699998,1.6770405982215815,1.7909528331200326,93.8290030403048,58.670556060373116,ok,ok
41.562172128000384,1.676066212466163,1.7909528331200326,93.8290030403048,58.670556060373116,ok,ok
41.794162115999825,1.6889687053053037,1.7909528331200326,93.8290030403048,58.670556060373116,ok,ok
42.054116383999826,1.6796877420661107,1.7891394390408495,93.87410215105407,58.670556060373116,ok,ok
42.3079973290005,1.6378668645255345,1.7891394390408495,93.87410215105407,58.648106542778415,ok,ok
42.56743223000012,1.6820380071822234,1.7891394390408495,93.87410215105407,58.648106542778415,ok,ok
42.82065659700038,1.5027601713419618,,,58.648106542778415,SpO2 uden for gyldigt område,ok
43.08178503199997,1.5572460817451954,1.7758330501622408,94.20503204246506,58.648106542778415,ok,ok
43.331777254999906,1.6582823771416673,1.7724387655480829,94.28944790081918,58.51604540611267,ok,ok
43.56665539700043,1.5358393420077485,,,58.51604540611267,SpO2 uden for gyldigt område,ok
43.800437498000065,1.4839220135198203,,,58.51604540611267,SpO2 uden for gyldigt område,ok
44.06161857799998,1.5486265824192056,1.7677621924471891,94.40575427383841,58.51604540611267,ok,ok
44.31959849600025,1.5393363739074928,,,58.51604540611267,SpO2 uden for gyldigt område,ok
44.55466545099989,1.503670519086209,,,58.3845776717629,SpO2 uden for gyldigt område,ok
44.811732144000416,1.5799930582026724,1.7642908580428533,94.49208636047425,58.3845776717629,ok,ok
45.06873347100009,1.5931169669180456,1.7521878105270368,94.79308915219261,58.648106542778415,ok,ok
45.31986030100052,1.593135653306454,1.7260810593154272,95.44236405482533,58.3845776717629,ok,ok
45.57905042099992,1.6239445101851437,1.7024276325046053,96.03062477961046,58.648106542778415,ok,ok
45.83573746300044,1.5761432480756197,1.6914499107697303,96.30364071915682,58.648106542778415,ok,ok
46.09548865800025,1.5128379253764515,,,58.648106542778415,SpO2 uden for gyldigt område,ok
46.3455825179999,1.5093593489130868,,,58.648106542778415,SpO2 uden for gyldigt område,ok
46.60133426500033,1.5507986309446895,1.6796877420661107,96.59616585481584,58.49536941446209,ok,ok
46.85692716799986,1.504164229147153,,,58.57163840572396,SpO2 uden for gyldigt område,ok
47.09507786700033,1.4945332224967869,,,58.49536941446209,SpO2 uden for gyldigt område,ok
47.32870487299988,1.5132441569119766,,,58.49536941446209,SpO2 uden for gyldigt område,ok
47.56573329399998,1.524098940410188,,,58.57163840572396,SpO2 uden for gyldigt område,ok
47.818365208000614,1.6044353200766384,1.6582823771416673,97.12851728048673,58.57163840572396,ok,ok
48.05726974800018,1.607472851023446,1.6480746208336008,97.38238417986835,58.648106542778415,ok,ok
48.29223497000021,1.6126304676238965,1.6309056873553391,97.80937555547271,58.57163840572396,ok,ok
48.52903009700003,1.6382801559302842,1.6309056873553391,97.80937555547271,58.648106542778415,ok,ok
48.779057382000246,1.7135949013516558,1.6309056873553391,97.80937555547271,58.57163840572396,ok,ok
49.041525313999955,1.6827492948834366,1.6309056873553391,97.80937555547271,58.57163840572396,ok,ok
49.2725090670001,1.683349301843655,1.6309056873553391,97.80937555547271,58.57163840572396,ok,ok
49.530396429000575,1.6791125813777241,1.6309056873553391,97.80937555547271,58.57163840572396,ok,ok
49.762878378000096,1.6389805309727332,1.6309056873553391,97.80937555547271,58.648106542778415,ok,ok
50.0005943820006,1.7123130808416818,1.6309056873553391,97.80937555547271,58.648106542778415,ok,ok
50.232694867000646,1.6405312949200077,1.6309056873553391,97.80937555547271,58.648106542778415,ok,ok
50.470919338000385,1.6488437288190838,1.631112333057714,97.80423627685465,58.648106542778415,ok,ok
50.697954625999955,1.643147811190613,1.631112333057714,97.80423627685465,58.648106542778415,ok,ok
50.932698685000105,1.6260586705095716,1.6260586705095716,97.92992086442695,58.648106542778415,ok,ok
51.18647540300026,1.7213664600398997,1.6382801559302842,97.62597252201383,58.648106542778415,ok,ok
51.44879063600001,1.7336949039255394,1.6382801559302842,97.62597252201383,58.57163840572396,ok,ok
51.684235839000394,1.7340331405723441,1.6386303434515086,97.61726335836099,58.57163840572396,ok,ok
51.92279008400055,1.7202181420441085,1.6389805309727332,97.60855419470812,58.57163840572396,ok,ok
52.1763759559999,1.6970672581317308,1.6405312949200077,97.56998669533941,58.57163840572396,ok,ok
52.41215763400032,1.702085338465438,1.6418395530553105,97.53745031551443,58.49536941446209,ok,ok
52.6629894430007,1.7115195919487638,1.643147811190613,97.50491393568946,58.648106542778415,ok,ok
52.91845322000063,1.70761237968247,1.6488437288190838,97.3632564642694,58.49536941446209,ok,ok
53.17389800500041,1.6441418630513938,1.6488437288190838,97.3632564642694,58.57163840572396,ok,ok
53.43173203300012,1.6451709516980428,1.6488437288190838,97.3632564642694,58.57163840572396,ok,ok
53.6605763510006,1.6416713731662098,1.6488437288190838,97.3632564642694,58.57163840572396,ok,ok
53.916580830000385,1.6369906164851047,1.6488437288190838,97.3632564642694,58.57163840572396,ok,ok
54.137408799000696,1.6417980042599638,1.6470073402585634,97.40892744776953,58.57163840572396,ok,ok
54.395225988000675,1.6419084911491055,1.6451709516980428,97.45459843126969,58.57163840572396,ok,ok
54.62764693400004,1.661380257711765,1.6488437288190838,97.3632564642694,58.648106542778415,ok,ok
54.88806614399982,1.6605706510232068,1.6547071899211452,97.21743218666111,58.57163840572396,ok,ok
55.120839457999864,1.6621304810058355,1.6605706510232068,97.07160790905286,58.57163840572396,ok,ok
55.3754792310001,1.6616455909649082,1.660975454367486,97.06154044988062,58.57163840572396,ok,ok
55.62957710200044,1.6675029323851487,1.661380257711765,97.05147299070842,58.57163840572396,ok,ok
55.86443223800052,1.7449698939918172,1.6616455909649082,97.04487415270273,58.57163840572396,ok,ok
56.095874188999915,1.7006090758757937,1.6621304810058355,97.03281493738487,58.57163840572396,ok,ok
56.33307760000025,1.7029263401865782,1.6675029323851487,96.89920207158136,58.648106542778415,ok,ok
56.587064709000515,1.7099077147980846,1.6791125813777241,96.610470101136,58.648106542778415,ok,ok
56.84805012700053,1.6898609876293658,1.6791125813777241,96.610470101136,58.648106542778415,ok,ok
57.09872656400057,1.6915084108610563,1.6791125813777241,96.610470101136,58.648106542778415,ok,ok
57.357083887000044,1.6617458762898012,1.6675029323851487,96.89920207158136,58.670556060373116,ok,ok
57.58725711199986,1.6349028103193362,1.6621304810058355,97.03281493738487,58.670556060373116,ok,ok
57.82480493999992,1.6357670442486303,1.6621304810058355,97.03281493738487,58.670556060373116,ok,ok
58.077330523000455,1.635253868172929,1.6617458762898012,97.04238005667264,58.670556060373116,ok,ok
58.3126434830001,1.634072184132725,1.6617458762898012,97.04238005667264,58.69302277115134,ok,ok
58.5646734360007,1.5933183539526137,1.6617458762898012,97.04238005667264,58.69302277115134,ok,ok
58.79999832300018,1.5998140236052147,1.6617458762898012,97.04238005667264,58.69302277115134,ok,ok
59.0620514000002,1.6001555317789269,1.6617458762898012,97.04238005667264,58.69302277115134,ok,ok
59.32060872200054,1.5999171824902991,1.6616455909649082,97.04487415270273,58.72386875987234,ok,ok
59.570531361000576,1.6252996512872173,1.661380257711765,97.05147299070842,58.69302277115134,ok,ok
59.8066831820006,1.5799101706613152,1.6605706510232068,97.07160790905286,58.69302277115134,ok,ok
60.06023969099988,1.6048128335687641,1.6451709516980428,97.45459843126969,58.69302277115134,ok,ok
60.31674729600036,1.603429876972892,1.6441418630513938,97.48019186591185,58.69302277115134,ok,ok
60.565150692000316,1.583061913461841,1.6419084911491055,97.53573582512175,58.69302277115134,ok,ok
60.82135535700036,1.5823788931764193,1.6417980042599638,97.5384836340547,58.69302277115134,ok,ok
61.054893616999834,1.5823655139304917,1.6416713731662098,97.54163294935637,58.670556060373116,ok,ok
61.311608703000275,1.6003498988046942,1.6369906164851047,97.65804336801546,58.670556060373116,ok,ok
61.565107307999824,1.6003611095673156,1.6357670442486303,97.68847360953657,58.69302277115134,ok,ok
61.819972448000044,1.599107541989381,1.635253868172929,97.70123629853926,58.670556060373116,ok,ok
62.049755163000555,1.5999185557477074,1.6349028103193362,97.70996710735811,58.670556060373116,ok,ok
62.28992720600036,1.6013393861846048,1.634072184132725,97.73062478061914,58.648106542778415,ok,ok
62.54201639600069,1.6016659981838925,1.6252996512872173,97.9487976724869,58.648106542778415,ok,ok
62.798467581000295,1.6027714855042785,1.6048128335687641,98.45830482914484,58.648106542778415,ok,ok
63.030887489000634,1.6024180523661016,1.603429876972892,98.49269895968418,58.648106542778415,ok,ok
63.287645049000275,1.6354376434868365,1.603429876972892,98.49269895968418,58.670556060373116,ok,ok
63.54024134500014,1.6023559378990204,1.6027714855042785,98.50907315550859,58.670556060373116,ok,ok
63.79521265299991,1.6179989554841874,1.6027714855042785,98.50907315550859,58.69302277115134,ok,ok
64.0257444810004,1.6107150656623015,1.6027714855042785,98.50907315550859,58.69302277115134,ok,ok
64.28640450800049,1.6068838278877118,1.6027714855042785,98.50907315550859,58.69302277115134,ok,ok
64.51981854099995,1.5944391753199751,1.6024180523661016,98.51786303765505,58.670556060373116,ok,ok
64.77638442700027,1.5975374133551488,1.6023559378990204,98.51940782445136,58.670556060373116,ok,ok
65.02850292400035,1.5955014557269749,1.6016659981838925,98.53656662516659,58.670556060373116,ok,ok
65.28671999000017,1.61284431232093,1.6016659981838925,98.53656662516659,58.648106542778415,ok,ok
65.51888741699986,1.622064837640681,1.6016659981838925,98.53656662516659,58.670556060373116,ok,ok
65.79524016400046,1.6405793190046427,1.6016659981838925,98.53656662516659,58.670556060373116,ok,ok
66.04783068800043,1.676303734858627,1.6016659981838925,98.53656662516659,58.670556060373116,ok,ok
66.28442369500044,1.6249297524841535,1.6016659981838925,98.53656662516659,58.69302277115134,ok,ok
66.51914585500072,1.6837029838342865,1.6016659981838925,98.53656662516659,58.69302277115134,ok,ok
66.77775110600032,1.6402106496385336,1.6023559378990204,98.51940782445136,58.670556060373116,ok,ok
67.02830145600001,1.675943019523539,1.6024180523661016,98.51786303765505,58.670556060373116,ok,ok
67.28580727100052,1.6515953160708459,1.6027714855042785,98.50907315550859,58.670556060373116,ok,ok
67.51988164200066,1.607810936927293,1.603429876972892,98.49269895968418,58.69302277115134,ok,ok
67.78522262500064,1.6340005295456776,1.603429876972892,98.49269895968418,58.670556060373116,ok,ok
68.03960914600066,1.608691439146869,1.6048128335687641,98.45830482914484,58.648106542778415,ok,ok
68.30844380300005,1.6358676823097702,1.6068838278877118,98.4067992004326,58.648106542778415,ok,ok
68.5678026860005,1.6169954183255597,1.6082511880370811,98.3727929535178,58.648106542778415,ok,ok
68.82432843600054,1.6605257050075786,1.6097032524045853,98.33668011269796,58.648106542778415,ok,ok
69.08413006299998,1.661769100235394,1.6117796889916156,98.28503913477851,58.648106542778415,ok,ok
69.32059252399995,1.6912150770233256,1.6149198653232448,98.2069429494109,58.648106542778415,ok,ok
69.55231949100016,1.691020916625315,1.6169954183255597,98.15532394624333,58.49536941446209,ok,ok
69.78944922400024,1.7816882526894828,1.6179989554841874,98.13036597710826,58.49536941446209,ok,ok
70.04657022300034,1.7701167727849514,1.622064837640681,98.02924748787626,58.43992103277793,ok,ok
70.28773661100058,1.7319840965190618,1.6249297524841535,97.9579970557191,58.43992103277793,ok,ok
70.51828273899991,1.7851724411461505,1.6340005295456776,97.732406830199,58.49536941446209,ok,ok
70.7767011220003,1.7447213510348099,1.6354376434868365,97.69666580648237,58.49536941446209,ok,ok
71.03050345700012,1.8036835991626858,1.6358676823097702,97.68597074095601,58.49536941446209,ok,ok
71.26808620800057,1.8239639483917747,1.6402106496385336,97.57796114348967,58.49536941446209,ok,ok
71.50033039500067,1.7556963969471084,1.6405793190046427,97.56879233635453,58.43992103277793,ok,ok
71.75930295000035,1.809951231801252,1.6515953160708459,97.29482448931807,58.43992103277793,ok,ok
71.99113070800013,1.8621846310132286,1.6605257050075786,97.07272571646152,58.3845776717629,ok,ok
72.23059964799995,1.8452999464366404,1.661769100235394,97.04180247714575,58.3845776717629,ok,ok
72.48310161400059,1.7628403529223189,1.675943019523539,96.6892971044496,58.43992103277793,ok,ok
72.72196997999981,1.9316489115861135,1.676303734858627,96.68032611406595,58.43992103277793,ok,ok
72.95344324400048,1.878213409193873,1.6837029838342865,96.4963067920413,58.3845776717629,ok,ok
73.21074568299991,1.9140623830393166,1.691020916625315,96.31430980352842,54.66405454786883,ok,ok
73.46588302700002,1.82252870099232,1.6912150770233256,96.3094810344299,54.66405454786883,ok,ok
73.70156898000005,1.9152316511868992,1.7319840965190618,95.29555551957094,54.66405454786883,ok,ok
73.9329642090006,1.9060097472804045,1.7447213510348099,94.97877999976428,54.66405454786883,ok,ok
74.18975357399995,1.8040720881759824,1.7556963969471084,94.7058306079254,51.305089898458014,ok,ok
74.44468366300043,1.8047239220861804,1.7628403529223189,94.52816042282194,51.305089898458014,ok,ok
74.70409839400054,1.8077322988611064,1.7701167727849514,94.34719586083827,51.38930132493589,ok,ok
