t_s,R_raw,R,spo2,bpm,spo2_note,bpm_note
16.84319294299985,1.398553513474939,,,49.89545662765599,SpO2 uden for gyldigt område,ok
17.08040020699991,1.4283566236060405,,,49.89545662765599,SpO2 uden for gyldigt område,ok
17.310897673,1.465648068316387,,,49.89545662765599,SpO2 uden for gyldigt område,ok
17.547867674999907,1.4690902163474249,,,49.89545662765599,SpO2 uden for gyldigt område,ok
17.780104335999567,1.471607591790836,,,49.89545662765599,SpO2 uden for gyldigt område,ok
18.017170095999973,1.4207358316984566,,,50.26865489859395,SpO2 uden for gyldigt område,ok
18.25047250999978,1.458613166095209,,,50.26865489859395,SpO2 uden for gyldigt område,ok
18.51518230199963,1.4153374167033363,,,50.26865489859395,SpO2 uden for gyldigt område,ok
18.74699505999979,1.4278064100887016,,,50.26865489859395,SpO2 uden for gyldigt område,ok
18.984708782999405,1.4284728600138497,,,50.647477991745305,SpO2 uden for gyldigt område,ok
19.22164156100007,1.4490410250384294,,,49.89545662765599,SpO2 uden for gyldigt område,ok
19.47935328499989,1.4541955082475375,,,49.89545662765599,SpO2 uden for gyldigt område,ok
19.729966471999433,1.416352499225408,,,49.89545662765599,SpO2 uden for gyldigt område,ok
19.967769920000137,1.4399887723143352,,,49.89545662765599,SpO2 uden for gyldigt område,ok
20.22295326999938,1.42599756180943,,,49.89545662765599,SpO2 uden for gyldigt område,ok
20.484444375999374,1.4370482261210498,,,49.89545662765599,SpO2 uden for gyldigt område,ok
20.71572585299964,1.436585005389527,,,49.85213141198951,SpO2 uden for gyldigt område,ok
20.98339001399927,1.4712152637424825,,,49.85213141198951,SpO2 uden for gyldigt område,ok
21.236202824999964,1.4733313990605923,,,49.85213141198951,SpO2 uden for gyldigt område,ok
21.49681329899977,1.4802087218702733,,,49.89545662765599,SpO2 uden for gyldigt område,ok
21.74787002499943,1.500245527101413,,,49.89545662765599,SpO2 uden for gyldigt område,ok
22.007185901999947,1.5209148494432387,,,49.89545662765599,SpO2 uden for gyldigt område,ok
22.258441519999906,1.536479018969719,,,49.89545662765599,SpO2 uden for gyldigt område,ok
22.51590541799942,1.534861743491806,,,50.26865489859395,SpO2 uden for gyldigt område,ok
22.7658570829999,1.5341697212696903,,,50.26865489859395,SpO2 uden for gyldigt område,ok
23.022565981999833,1.545303135476551,1.545303135476551,99.93831102069818,50.26865489859395,ok,ok
23.272950319999836,1.5460169511991497,1.5460169511991497,99.92055842367715,50.26865489859395,ok,ok
23.529951189999338,1.4996556883887877,,,50.647477991745305,SpO2 uden for gyldigt område,ok
23.7809447869995,1.5128394568984764,,,50.647477991745305,SpO2 uden for gyldigt område,ok
24.021431448999465,1.5112238676944914,,,50.647477991745305,SpO2 uden for gyldigt område,ok
24.25650780199976,1.5286570744117198,,,50.647477991745305,SpO2 uden for gyldigt område,ok
24.496809610000128,1.5293620941845978,,,50.647477991745305,SpO2 uden for gyldigt område,ok
24.72817810200013,1.5634149370724602,1.5460169511991497,99.92055842367715,50.26865489859395,ok,ok
24.966891785999906,1.5686010205656062,1.554715944135805,99.70421446934253,50.26865489859395,ok,ok
25.224663242000133,1.5594420416270929,1.5594420416270929,99.58667642473421,50.26865489859395,ok,ok
25.483704462999412,1.555321132034755,1.557381586830924,99.63791993551493,50.26865489859395,ok,ok
25.73845738,1.54902483255787,1.555321132034755,99.68916344629565,50.26865489859395,ok,ok
25.975951349999377,1.5453724680131866,1.5521729822963124,99.7674579302907,49.89545662765599,ok,ok
26.23072636500001,1.5527218180363598,1.5527218180363598,99.75380838543573,49.89545662765599,ok,ok
26.470235574999606,1.5321224459023617,,,49.89545662765599,SpO2 uden for gyldigt område,ok
26.726173215000017,1.5584395092521952,1.5540214750355574,99.72148591586569,49.89545662765599,ok,ok
26.982067334999556,1.5124028013466997,,,50.26865489859395,SpO2 uden for gyldigt område,ok
27.236756549999882,1.52318350319194,,,50.26865489859395,SpO2 uden for gyldigt område,ok
27.472173668999858,1.513251911649503,,,50.26865489859395,SpO2 uden for gyldigt område,ok
27.725723642999583,1.5323248314033844,,,50.26865489859395,SpO2 uden for gyldigt område,ok
27.985671802999605,1.539082490185571,,,50.26865489859395,SpO2 uden for gyldigt område,ok
28.241427790999296,1.4925693048633306,,,49.89545662765599,SpO2 uden for gyldigt område,ok
28.500726477999706,1.531695398321421,,,49.89545662765599,SpO2 uden for gyldigt område,ok
28.733343401999264,1.534664174704549,,,49.89545662765599,SpO2 uden for gyldigt område,ok
28.97533346899945,1.4849064044611124,,,49.89545662765599,SpO2 uden for gyldigt område,ok
29.230917373999546,1.4935078184757327,,,50.26865489859395,SpO2 uden for gyldigt område,ok
29.491632129999743,1.4991124693962745,,,50.26865489859395,SpO2 uden for gyldigt område,ok
29.724692937999862,1.4981905875725965,,,50.26865489859395,SpO2 uden for gyldigt område,ok
29.96342748400002,1.5006240229065637,,,50.26865489859395,SpO2 uden for gyldigt område,ok
30.21715591099928,1.5027581654788,,,50.26865489859395,SpO2 uden for gyldigt område,ok
30.47692809399996,1.4465533964964234,,,49.89545662765599,SpO2 uden for gyldigt område,ok
30.729059474999303,1.5112775053926246,,,49.89545662765599,SpO2 uden for gyldigt område,ok
30.987810406999415,1.499455774293546,,,49.89545662765599,SpO2 uden for gyldigt område,ok
31.242460507999567,1.4991879282979073,,,49.89545662765599,SpO2 uden for gyldigt område,ok
31.49929920700015,1.4831143621046239,,,49.89545662765599,SpO2 uden for gyldigt område,ok
31.72969440399993,1.4843652836416599,,,49.85213141198951,SpO2 uden for gyldigt område,ok
31.990873705000013,1.489841017770517,,,49.85213141198951,SpO2 uden for gyldigt område,ok
32.222872523999285,1.4786799471830108,,,49.85213141198951,SpO2 uden for gyldigt område,ok
32.45937476600011,1.5239197889589622,,,49.85213141198951,SpO2 uden for gyldigt område,ok
32.71460736500012,1.418848304554762,,,49.89545662765599,SpO2 uden for gyldigt område,ok
32.97188160499991,1.4556670793329962,,,49.89545662765599,SpO2 uden for gyldigt område,ok
33.224279565999495,1.4663469951798878,,,49.89545662765599,SpO2 uden for gyldigt område,ok
33.46153901699927,1.44378403867775,,,49.89545662765599,SpO2 uden for gyldigt område,ok
33.68962790800015,1.4503587916267693,,,49.89545662765599,SpO2 uden for gyldigt område,ok
33.92684475199985,1.4802342332852072,,,49.85213141198951,SpO2 uden for gyldigt område,ok
34.18404343600014,1.3919481869435468,,,49.85213141198951,SpO2 uden for gyldigt område,ok
34.44504300399967,1.3927351768929066,,,49.85213141198951,SpO2 uden for gyldigt område,ok
34.678618773999915,1.392738980632075,,,49.85213141198951,SpO2 uden for gyldigt område,ok
34.91566481300015,1.400737652414245,,,49.85213141198951,SpO2 uden for gyldigt område,ok
35.16965600000003,1.482554941257167,,,49.85213141198951,SpO2 uden for gyldigt område,ok
35.4050061049993,1.4770127486470845,,,49.85213141198951,SpO2 uden for gyldigt område,ok
35.638006520999625,1.4998560677690986,,,49.89545662765599,SpO2 uden for gyldigt område,ok
35.89849587799927,1.4870868965510906,,,49.89545662765599,SpO2 uden for gyldigt område,ok
36.15272235500015,1.479614145121118,,,49.85213141198951,SpO2 uden for gyldigt område,ok
36.40969866700016,1.4890908151487539,,,49.85213141198951,SpO2 uden for gyldigt område,ok
36.66557353499957,1.485150052236606,,,49.85213141198951,SpO2 uden for gyldigt område,ok
36.90304925700002,1.4669267050917796,,,49.85213141198951,SpO2 uden for gyldigt område,ok
37.13402251699972,1.4825203537901988,,,49.85213141198951,SpO2 uden for gyldigt område,ok
37.38609622900003,1.4924756327678963,,,49.80888137133706,SpO2 uden for gyldigt område,ok
37.61531300699971,1.4724573558540555,,,49.80888137133706,SpO2 uden for gyldigt område,ok
37.85023176899995,1.4698982495273993,,,49.80888137133706,SpO2 uden for gyldigt område,ok
38.08165267299955,1.4741333935193681,,,49.80888137133706,SpO2 uden for gyldigt område,ok
38.314907444999335,1.493085836367497,,,49.80888137133706,SpO2 uden for gyldigt område,ok
38.54209585999979,1.477639106767945,,,49.85213141198951,SpO2 uden for gyldigt område,ok
38.80365229600011,1.4951264031610072,,,49.85213141198951,SpO2 uden for gyldigt område,ok
39.03778233899993,1.5386490460678868,,,49.85213141198951,SpO2 uden for gyldigt område,ok
39.30053620699982,1.5402148904135256,,,49.85213141198951,SpO2 uden for gyldigt område,ok
39.55177273699974,1.487036823185231,,,49.85213141198951,SpO2 uden for gyldigt område,ok
39.80950973400013,1.525899615268052,,,49.80888137133706,SpO2 uden for gyldigt område,ok
40.06261780299974,1.5012675676119207,,,49.80888137133706,SpO2 uden for gyldigt område,ok
40.30099552399952,1.4504474965782512,,,49.80888137133706,SpO2 uden for gyldigt område,ok
40.55807087099947,1.4755081622395771,,,49.80888137133706,SpO2 uden for gyldigt område,ok
40.79385950199958,1.4625420009170949,,,49.80888137133706,SpO2 uden for gyldigt område,ok
41.027506209999956,1.4765610643143565,,,49.77348140461701,SpO2 uden for gyldigt område,ok
41.28859388199999,1.4535485567155093,,,49.77348140461701,SpO2 uden for gyldigt område,ok
41.54142011099975,1.4532548222297925,,,49.77348140461701,SpO2 uden for gyldigt område,ok
41.78009921499961,1.4545943975515416,,,49.77348140461701,SpO2 uden for gyldigt område,ok
42.034708680999756,1.4410046969621484,,,49.80888137133706,SpO2 uden for gyldigt område,ok
42.27179765399978,1.4988819517278864,,,49.80888137133706,SpO2 uden for gyldigt område,ok
42.504981684000086,1.5005804962425822,,,49.80888137133706,SpO2 uden for gyldigt område,ok
42.76712096099982,1.5051129552174283,,,49.80888137133706,SpO2 uden for gyldigt område,ok
43.02280567999969,1.4825834648108116,,,49.80888137133706,SpO2 uden for gyldigt område,ok
43.26078880299974,1.4709178252064221,,,49.77348140461701,SpO2 uden for gyldigt område,ok
43.51289065699984,1.4976244943337347,,,49.77348140461701,SpO2 uden for gyldigt område,ok
43.772031720000086,1.497879552373814,,,49.77348140461701,SpO2 uden for gyldigt område,ok
44.00643339999988,1.4999801807625155,,,49.77348140461701,SpO2 uden for gyldigt område,ok
44.246175672999925,1.5040570362648205,,,49.77348140461701,SpO2 uden for gyldigt område,ok
44.48008094399938,1.4947012876805605,,,49.73813172080244,SpO2 uden for gyldigt område,ok
44.718565999999555,1.4884375067603168,,,49.73813172080244,SpO2 uden for gyldigt område,ok
44.97192147899932,1.491427752156426,,,49.73813172080244,SpO2 uden for gyldigt område,ok
45.2092875849994,1.5089011907103038,,,49.73813172080244,SpO2 uden for gyldigt område,ok
45.440246334999756,1.5065453907308486,,,49.73813172080244,SpO2 uden for gyldigt område,ok
45.697058880999975,1.5035544052159664,,,49.55988934981879,SpO2 uden for gyldigt område,ok
45.94804700699933,1.4897208287489005,,,49.77348140461701,SpO2 uden for gyldigt område,ok
46.18494040299993,1.462154837601187,,,49.77348140461701,SpO2 uden for gyldigt område,ok
46.44039516599969,1.4778352396775079,,,49.77348140461701,SpO2 uden for gyldigt område,ok
46.67943848399955,1.4607346393563845,,,49.80888137133706,SpO2 uden for gyldigt område,ok
46.93058700199981,1.4556107725973564,,,49.80888137133706,SpO2 uden for gyldigt område,ok
47.16746336199958,1.5057832295803273,,,49.80888137133706,SpO2 uden for gyldigt område,ok
47.419384815999365,1.5232817049451957,,,49.80888137133706,SpO2 uden for gyldigt område,ok
47.654975646999446,1.4643938001725136,,,49.80888137133706,SpO2 uden for gyldigt område,ok
47.88883343799989,1.4543981422970562,,,49.77348140461701,SpO2 uden for gyldigt område,ok
48.15058194299945,1.5295581252374308,,,49.77348140461701,SpO2 uden for gyldigt område,ok
48.40337211399947,1.4806408355224672,,,49.77348140461701,SpO2 uden for gyldigt område,ok
48.64159955699961,1.4237987837823145,,,49.77348140461701,SpO2 uden for gyldigt område,ok
48.87371471200004,1.5520227079609101,1.5520227079609101,99.77119525301217,49.77348140461701,ok,ok
49.13016767299996,1.5189596265965608,,,49.73813172080244,SpO2 uden for gyldigt område,ok
49.36321986999974,1.5727880605442521,1.5727880605442521,99.25476093426445,49.80888137133706,ok,ok
49.60025905099974,1.5897164515696234,1.5727880605442521,99.25476093426445,49.80888137133706,ok,ok
49.856700524999724,1.584324459741689,1.5785562601429706,99.11130581024432,49.80888137133706,ok,ok
50.09794039699955,1.5446957298061659,1.5727880605442521,99.25476093426445,49.77348140461701,ok,ok
50.35405210399949,1.5840737355869094,1.5784308980655808,99.114423565109,49.77348140461701,ok,ok
50.611777608999546,1.56226976485267,1.5727880605442521,99.25476093426445,49.77348140461701,ok,ok
50.844516471000134,1.5067178996923278,,,49.77348140461701,SpO2 uden for gyldigt område,ok
51.10277390800002,1.4548602621531217,,,49.80888137133706,SpO2 uden for gyldigt område,ok
51.33869501399931,1.5459423657833342,1.567528912698461,99.38555594118927,49.80888137133706,ok,ok
51.6000834839997,1.4649823604377792,,,49.80888137133706,SpO2 uden for gyldigt område,ok
51.83482924300006,1.4588211946112175,,,49.80888137133706,SpO2 uden for gyldigt område,ok
52.07386425599998,1.4207962693800924,,,49.80888137133706,SpO2 uden for gyldigt område,ok
52.307925066999815,1.4936887644674046,,,49.55988934981879,SpO2 uden for gyldigt område,ok
52.546971316000054,1.492259486047142,,,49.77348140461701,SpO2 uden for gyldigt område,ok
52.80179575999955,1.4944582658150765,,,49.77348140461701,SpO2 uden for gyldigt område,ok
53.0658310179997,1.4892015490528137,,,49.77348140461701,SpO2 uden for gyldigt område,ok
53.31790392599942,1.4902970253199166,,,49.77348140461701,SpO2 uden for gyldigt område,ok
53.55694236799991,1.5021358799783728,,,49.77348140461701,SpO2 uden for gyldigt område,ok
53.78952807499991,1.5013541983508925,,,49.73813172080244,SpO2 uden for gyldigt område,ok
54.02916737099986,1.515607637578997,,,49.73813172080244,SpO2 uden for gyldigt område,ok
54.26100178199977,1.5440241131218118,1.56226976485267,99.51635094811411,49.73813172080244,ok,ok
54.522491408999485,1.5061406349680657,,,49.73813172080244,SpO2 uden for gyldigt område,ok
54.78116880299967,1.5393243745433978,,,49.73813172080244,SpO2 uden for gyldigt område,ok
55.01757066499977,1.5727241773419043,1.5674969710972873,99.38635032881047,49.77348140461701,ok,ok
55.24876593799945,1.5440475463055852,1.56226976485267,99.51635094811411,49.77348140461701,ok,ok
55.507055053999466,1.6500989803756718,1.5674969710972873,99.38635032881047,49.77348140461701,ok,ok
55.73806874099955,1.7146025082262866,1.5727241773419043,99.25634970950685,49.73813172080244,ok,ok
55.974906176999866,1.569487391483862,1.5711057844128833,99.2965991416516,49.73813172080244,ok,ok
56.20451116999993,1.6385202653476438,1.5727241773419043,99.25634970950685,49.73813172080244,ok,ok
56.43883530599942,1.6135511483928493,1.572756118943078,99.25555532188565,49.73813172080244,ok,ok
56.6698636379997,1.6706360236918736,1.5727880605442521,99.25476093426445,49.73813172080244,ok,ok
56.905196884999896,1.7271843943928797,1.5840737355869094,98.97408619595356,49.55988934981879,ok,ok
57.1424745989998,1.730150616172628,1.5841990976642992,98.97096844108887,49.55988934981879,ok,ok
57.402328316999956,1.6855360496517773,1.5870204556556562,98.90080126784383,49.55988934981879,ok,ok
57.6344332839999,1.6849667679247229,1.598937804067269,98.60441681284702,49.55988934981879,ok,ok
57.89637376900009,1.6718100478904303,1.6260357068702467,97.93049197013697,49.64885056060784,ok,ok
58.129573814999276,1.682363523787264,1.6443096228616578,97.47601967943058,49.64885056060784,ok,ok
58.38872817799984,1.6819265408417858,1.6603675020337727,97.07666022442007,49.64885056060784,ok,ok
58.61727149499984,1.6711143945378624,1.670875209114868,96.81533354931324,49.64885056060784,ok,ok
58.84870578099981,1.6623299947469186,1.6706360236918736,96.82128209078311,49.64885056060784,ok,ok
59.08048477699958,1.8018498431568797,1.670875209114868,96.81533354931324,49.55988934981879,ok,ok
59.31647244999931,1.8040484617260772,1.6711143945378624,96.80938500784336,49.55988934981879,ok,ok
59.572269780999704,1.7843976658544096,1.6718100478904303,96.792084108965,49.55988934981879,ok,ok
59.8325278759994,1.7912427890931089,1.6768682943661082,96.6662855191149,49.55988934981879,ok,ok
60.06732842600013,,,,49.55988934981879,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
60.30525964299977,,,,49.55988934981879,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
60.53763991799951,,,,49.53051050658334,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
60.799916043999474,,,,49.50116647396162,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
61.028548625999974,,,,49.50116647396162,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
61.26344634199995,,,,49.55988934981879,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
61.4935464729997,,,,49.53051050658334,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
61.73189096899932,,,,49.53051050658334,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
61.98827977400015,,,,49.55988934981879,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
62.24563304499952,,,,49.55988934981879,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
62.475944172999334,,,,49.53051050658334,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
62.73619763099941,,,,49.53051050658334,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
62.96740882999984,,,,49.53051050658334,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
63.20130479099953,,,,49.53051050658334,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
63.42992066199986,,,,49.55988934981879,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
63.68590275799943,,,,49.53051050658334,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
63.93637892900006,,,,49.55988934981879,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
64.17032725399986,,,,49.53051050658334,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
64.42301629899976,,,,49.55988934981879,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
64.68113998799981,,,,49.53051050658334,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
64.9335042140001,,,,49.53051050658334,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
65.16709146799985,,,,49.57468176386503,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
65.39817671399942,,,,49.412302550079424,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
65.65681235800002,,,,49.53051050658334,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
65.88542005899944,,,,49.53051050658334,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
66.13852067100015,,,,49.53051050658334,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
66.37364990700007,,,,49.53051050658334,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
66.61271501200008,,,,49.50116647396162,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
66.8665000309993,,,,49.401488696379765,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
67.12445042199943,,,,49.456694594317476,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
67.38001569300013,,,,49.456694594317476,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
67.61740899199958,,,,49.57468176386503,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
67.85207431699928,,,,49.412302550079424,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
68.11249265999959,,,,49.57468176386503,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
68.3656759509995,,,,49.412302550079424,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
68.62707343599959,,,,49.57468176386503,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
68.87872275900008,,,,49.40689503151344,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
69.14134179399935,,,,49.401488696379765,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
69.40278664299967,,,,49.401488696379765,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
69.64085610199982,,,,49.401488696379765,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
69.89682714299943,,,,49.401488696379765,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
70.13532469599977,,,,50.47643695101072,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
70.39352431099996,,,,49.401488696379765,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
70.63221338899984,,,,53.74796467319338,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
70.86659379100001,,,,49.401488696379765,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
71.13083900999936,,,,49.401488696379765,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
71.36289631699947,,,,53.74796467319338,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
71.60253834800005,,,,51.599206288614795,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
71.84149668200007,,,,51.599206288614795,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
72.10089232099926,,,,51.599206288614795,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
72.35577590199955,,,,51.599206288614795,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
72.61385920099929,,,,51.599206288614795,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
72.8440268229997,,,,51.599206288614795,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
73.08211425099944,,,,50.47643695101072,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
73.31459776199972,,,,50.47643695101072,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
73.55313354400005,,,,51.599206288614795,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
73.78588542099988,,,,51.599206288614795,SpO2 ikke stabil: DC driver/fingertryk ændrer sig,ok
74.02253902399934,1.8985231111753362,1.8985231111753362,91.15373022506938,51.599206288614795,ok,ok
74.2560125659993,1.9564140505541532,1.9564140505541532,89.71398256271821,49.401488696379765,ok,ok
74.49608379899928,1.8632422933934203,1.8985231111753362,91.15373022506938,49.401488696379765,ok,ok
74.75457769100012,1.7599371278834193,1.8808827022843784,91.59244719418751,51.111752383771965,ok,ok
74.99389538800006,1.7828604144982627,1.8632422933934203,92.03116416330565,49.401488696379765,ok,ok
75.24777417599944,1.7145816413874089,1.8230513539458415,93.03071282736693,49.401488696379765,ok,ok
75.48722396499943,1.7363230347795031,1.7828604144982627,94.0302614914282,51.599206288614795,ok,ok
