t_s,R,spo2,bpm,spo2_note,bpm_note
0.5326944969997385,,,,venter på mere data,venter på flere pulsslag
0.7853117229997224,,,,venter på mere data,venter på flere pulsslag
1.0336035239997727,,,,venter på mere data,venter på flere pulsslag
1.2627751780000835,,,,venter på mere data,venter på flere pulsslag
1.511159633999796,,,,venter på mere data,venter på flere pulsslag
1.7614144760000272,,,,venter på mere data,venter på flere pulsslag
2.018822995999926,,,,venter på mere data,venter på flere pulsslag
2.2705080030000317,2.2000218705951187,83.65545607829941,,ok,venter på flere pulsslag
2.5274128089999977,2.1009334470329804,86.11978517228978,,ok,venter på flere pulsslag
2.7773841809998885,2.0830947776378013,86.56343288014789,,ok,venter på flere pulsslag
3.0315305780000017,2.063409651550797,87.05300196593168,,ok,venter på flere pulsslag
3.2788878139999724,2.0289447617737766,87.91014377468618,,ok,venter på flere pulsslag
3.5118036849999044,1.601696357010121,98.53581160115829,,ok,venter på flere pulsslag
3.7576633159997073,1.6973503177688656,96.15689759708832,,ok,venter på flere pulsslag
4.01258119699969,1.671586522347632,96.7976431892144,,ok,venter på flere pulsslag
4.23653504899994,1.5739149782318609,99.22673449137362,,ok,venter på flere pulsslag
4.46819909199985,1.6523025479847984,97.27723563161807,,ok,venter på flere pulsslag
4.690776667999671,1.6465111493220401,97.42126771636086,,ok,venter på flere pulsslag
4.947021034000045,1.6173706611593706,98.14599165696646,,ok,venter på flere pulsslag
5.200475392000044,1.6638120596864314,96.99099407559845,,ok,venter på flere pulsslag
5.4321443109997745,1.6779557908989993,96.6392394803419,,ok,venter på flere pulsslag
5.659232577999774,1.6377870282729436,97.6382366068519,,ok,venter på flere pulsslag
5.891100715999983,1.535342135916947,,,SpO2 uden for gyldigt område,venter på flere pulsslag
6.142502204999801,1.5560964598012401,99.66988104474316,,ok,venter på flere pulsslag
6.397563734999949,1.5274191840310367,,,SpO2 uden for gyldigt område,venter på flere pulsslag
6.64370023299989,1.5298999818929113,,,SpO2 uden for gyldigt område,venter på flere pulsslag
6.876782776999789,1.43302242169705,,,SpO2 uden for gyldigt område,venter på flere pulsslag
7.105391509999663,1.4524178194400155,,,SpO2 uden for gyldigt område,venter på flere pulsslag
7.364578536999943,1.4326332317355117,,,SpO2 uden for gyldigt område,venter på flere pulsslag
7.615822222999668,1.5034199963242576,,,SpO2 uden for gyldigt område,venter på flere pulsslag
7.87080879999985,1.5624919713356225,99.51082467288307,,ok,venter på flere pulsslag
8.121838452999782,1.4413737480088866,,,SpO2 uden for gyldigt område,venter på flere pulsslag
8.38243604399986,1.4561678525207176,,,SpO2 uden for gyldigt område,venter på flere pulsslag
8.614692212999671,1.37168829024055,,,SpO2 uden for gyldigt område,venter på flere pulsslag
8.848899312999947,1.3856665773819172,,,SpO2 uden for gyldigt område,venter på flere pulsslag
9.104810416999953,1.3581821608148992,,,SpO2 uden for gyldigt område,venter på flere pulsslag
9.354101828999774,1.4228008165352903,,,SpO2 uden for gyldigt område,venter på flere pulsslag
9.602410327999678,1.38554067514235,,,SpO2 uden for gyldigt område,venter på flere pulsslag
9.858781462000024,1.402821282241638,,,SpO2 uden for gyldigt område,venter på flere pulsslag
10.108443353999974,1.3867215418184309,,,SpO2 uden for gyldigt område,venter på flere pulsslag
10.360471697999856,1.620198395423071,98.07566590582823,,ok,venter på flere pulsslag
10.61246124299987,1.6434899822528422,97.49640414137181,,ok,venter på flere pulsslag
10.845326355999987,1.68115884042892,96.55957963853277,,ok,venter på flere pulsslag
11.093552377999913,1.6082606872018106,98.37255670929098,,ok,venter på flere pulsslag
11.330037360000006,1.60778096308226,98.3844874481442,,ok,venter på flere pulsslag
11.560606032999658,1.55972316822882,99.57968480614926,,ok,venter på flere pulsslag
11.813602810999782,1.514457802737427,,,SpO2 uden for gyldigt område,venter på flere pulsslag
12.055430327000067,1.5165897304683549,,,SpO2 uden for gyldigt område,venter på flere pulsslag
12.287968135000028,1.5199079987522175,,,SpO2 uden for gyldigt område,venter på flere pulsslag
12.538191712999833,1.6286137847563282,97.86637517311013,,ok,venter på flere pulsslag
12.770566820999647,1.6081989437266893,98.37409226951723,,ok,venter på flere pulsslag
12.998857390000012,1.6310217851314173,97.80648820378165,,ok,venter på flere pulsslag
13.23288740199996,1.6810745162185377,96.56167678164496,,ok,venter på flere pulsslag
13.46288038199964,1.6336597206837267,97.74088274659573,,ok,venter på flere pulsslag
13.697103555000012,1.686163742130637,96.43510773321105,,ok,venter på flere pulsslag
13.929604087999905,1.680247370454978,96.58224789678471,,ok,venter på flere pulsslag
14.165370788000018,1.6243761254980664,97.97176575886309,,ok,venter på flere pulsslag
14.394466176999686,1.6374576393220104,97.64642851006161,,ok,venter på flere pulsslag
14.629157896999914,1.7070760075024785,95.91501969341337,,ok,venter på flere pulsslag
14.880565154999658,1.7066861489247747,95.92471547624086,,ok,venter på flere pulsslag
15.133891810000023,1.714888701960512,95.72071798224206,,ok,venter på flere pulsslag
15.36339036399977,1.7172891091345657,95.66101985582335,,ok,venter på flere pulsslag
15.591575197999646,1.722059578257218,95.542378288743,54.98204471982651,ok,ok
15.845903086999897,1.8344519721758596,92.74717945198637,54.98204471982651,ok,ok
16.099606240999947,1.7304115995236056,95.33466351984794,54.98204471982651,ok,ok
16.355123897999874,1.737893095782492,95.14859870788942,54.98204471982651,ok,ok
16.61297417700007,1.772658423590289,94.28398500530952,54.98204471982651,ok,ok
16.843239240999992,1.685935631862291,96.44078083558483,54.98204471982651,ok,ok
17.099904094000067,1.7226224850097234,95.52837879780819,54.98204471982651,ok,ok
17.352367067999694,1.723747299624063,95.50040465834955,54.98204471982651,ok,ok
17.588239817999693,1.7017702740911869,96.04697328335219,54.98204471982651,ok,ok
17.819533155000045,1.6121083871989526,98.27686441036205,,ok,ingen stabile toppe/dale
18.0754965189999,1.6734558978999172,96.75115181922905,,ok,ingen stabile toppe/dale
18.326341514999967,1.6181427115572902,98.1267907635702,,ok,ingen stabile toppe/dale
18.579987854999672,1.6181071085510013,98.1276762103366,,ok,ingen stabile toppe/dale
