t_s,R,spo2,bpm,spo2_note,bpm_note
0.5768512770000598,,,,venter på mere data,venter på flere pulsslag
0.8734419490001528,,,,venter på mere data,venter på flere pulsslag
1.1620191270003488,,,,venter på mere data,venter på flere pulsslag
1.4392252910001844,,,,venter på mere data,venter på flere pulsslag
1.7312363219998588,,,,venter på mere data,venter på flere pulsslag
2.007205597000393,,,,venter på mere data,venter på flere pulsslag
2.292032471999846,,,,venter på mere data,venter på flere pulsslag
2.5637377680004647,1.4336495648909944,,,SpO2 uden for gyldigt område,venter på flere pulsslag
2.8445211899997958,2.183651534221691,84.06258634390655,,ok,venter på flere pulsslag
3.117106335000244,2.253440338377688,82.32693878454691,,ok,venter på flere pulsslag
3.41975464799998,2.3056713080206257,81.02795456952704,,ok,venter på flere pulsslag
3.6911807559999943,2.4188825236952343,78.21239163569953,,ok,venter på flere pulsslag
3.9922497659999863,2.3396083442556823,80.18394047836118,,ok,venter på flere pulsslag
4.265113467000447,2.1495033824031022,84.91185087963484,,ok,venter på flere pulsslag
4.540205469999819,2.4287202917206163,77.96772634490827,,ok,venter på flere pulsslag
4.833832398000595,1.158268745866471,,,SpO2 uden for gyldigt område,venter på flere pulsslag
5.132904592000159,1.1379494311657687,,,SpO2 uden for gyldigt område,venter på flere pulsslag
5.427951174000555,1.1198945548366739,,,SpO2 uden for gyldigt område,venter på flere pulsslag
5.703510471999834,1.1385873147533936,,,SpO2 uden for gyldigt område,venter på flere pulsslag
6.001413298999978,1.219416580589923,,,SpO2 uden for gyldigt område,venter på flere pulsslag
6.302362061000167,1.161454054766272,,,SpO2 uden for gyldigt område,venter på flere pulsslag
6.605631635000464,1.055248178967913,,,SpO2 uden for gyldigt område,venter på flere pulsslag
6.907682527999896,1.1560696862134368,,,SpO2 uden for gyldigt område,venter på flere pulsslag
7.184446197999932,1.1473329406630148,,,SpO2 uden for gyldigt område,venter på flere pulsslag
7.481878012000379,1.1798981887601943,,,SpO2 uden for gyldigt område,venter på flere pulsslag
7.7552947610001866,1.146848780482554,,,SpO2 uden for gyldigt område,venter på flere pulsslag
8.056472999000107,1.1620053164090725,,,SpO2 uden for gyldigt område,venter på flere pulsslag
