v_660,v_940,v_dark,v_660_korr,v_940_korr,t_s
3.560063337266436,2.938088755913033,-1.5502970882072944,5.110360425473731,4.4883858441203275,0.5303828690002774
3.51407445385628,2.9014863374373467,-1.5469661341545273,5.061040588010807,4.4484524715918745,0.7898191450003651
3.5316924085477366,2.9080664524289688,-1.5506595163154913,5.082351924863228,4.45872596874446,1.0369813679999424
3.5589718222635396,2.920841690686385,-1.5482198251591464,5.107191647422686,4.469061515845532,1.2911083019998841
3.58856823746482,2.942872242850792,-1.5517876971970381,5.140355934661858,4.49465994004783,1.5393909640006314
3.6609565535031736,2.9735037640108914,-1.5386768251273617,5.199633378630535,4.512180589138254,1.7708648880006876
3.6290487777208242,2.951067066729128,-1.5311885245260943,5.160237302246919,4.482255591255223,2.0221597569998266
3.649251676857125,2.9632189850494894,-1.5368110959945034,5.186062772851629,4.500030081043993,2.272776636999879
3.6929940700869013,2.972333276346286,-1.5349044703046892,5.227898540391591,4.507237746650976,2.52964397300002
3.7166675356600605,2.983358424011203,-1.5365614859744612,5.253229021634522,4.519919909985664,2.755889082000067
3.757799600375158,2.989884950410952,-1.534805754477554,5.292605354852712,4.524690704888506,2.9865498220005975
3.7190423564157165,2.9700148646347078,-1.5400729489682756,5.259115305383992,4.510087813602984,3.2377471139998306
3.7344335640922197,2.968903606466384,-1.5433009565156017,5.2777345206078214,4.512204562981985,3.494607755999823
3.7886525270332605,3.007454957414942,-1.5336803940482109,5.322332921081472,4.5411353514631525,3.7227505330001804
3.8179809992751736,3.02508842459352,-1.5253191634898466,5.34330016276502,4.550407588083367,3.9776568810002573
3.869170796549261,3.0304599758157855,-1.522212435387287,5.3913832319365484,4.552672411203073,4.2049948280000535
3.815224007245893,3.0066116422059865,-1.5251245522877797,5.340348559533672,4.531736194493766,4.437279019000016
3.8319309558755004,3.0242761343588063,-1.5223478170930727,5.3542787729685735,4.546623951451879,4.663049949000197
3.8733930134984504,3.037217779296251,-1.5156182181346456,5.389011231633096,4.552835997430897,4.894829571000628
3.9040259448846513,3.045102353432162,-1.5293227953932362,5.4333487402778875,4.574425148825398,5.120865264000713
4.022462373829443,3.132148559574013,-1.452091762920843,5.474554136750286,4.584240322494856,5.3777078670000265
3.9533246289560457,3.085406615425424,-1.4699409946930164,5.423265623649062,4.5553476101184405,5.603386327000408
3.9547193425708587,3.0790902127148634,-1.4781160754059255,5.432835417976785,4.557206288120788,5.86100055299994
3.993146593622447,3.106476803614414,-1.457845485416732,5.450992079039179,4.564322289031146,6.110711852999884
4.039552903958776,3.1326943170754613,-1.4498960408801325,5.489448944838909,4.582590357955594,6.370273561999966
3.998353148390786,3.0899080571427957,-1.461141183816951,5.459494332207737,4.551049240959747,6.6156922099999065
3.982378107108082,3.0919782690604345,-1.4575874140400782,5.43996552114816,4.5495656831005125,6.852322114000344
3.9847162619850875,3.0986274851310514,-1.4601469744150877,5.444863236400176,4.5587744595461395,7.102065398000377
3.995782306206961,3.095622293307831,-1.4681147518910123,5.463897058097973,4.5637370451988435,7.331571488000009
4.026182550286343,3.1146871399798712,-1.458525214397864,5.484707764684207,4.573212354377735,7.581572374000643
3.9703545193629965,3.060812272207702,-1.4717221102597586,5.442076629622755,4.53253438246746,7.817054334000204
3.9651973225082253,3.0808783794121153,-1.4547063221138277,5.419903644622053,4.535584701525943,8.068152866000673
3.9745668647294723,3.0836212691803757,-1.4619929603825186,5.436559825111991,4.5456142295628945,8.302623487000346
3.98564419076016,3.0908430370483777,-1.4567652522226506,5.442409442982811,4.547608289271029,8.549761283000407
4.000842197460699,3.077974723868234,-1.4706841838487354,5.471526381309435,4.54865890771697,8.782163996000236
3.9117807782191845,3.0448330002466926,-1.472796702549432,5.384577480768616,4.517629702796125,9.007859703000577
3.8973894208489526,3.039385296814923,-1.4752645982278156,5.372654019076768,4.514649895042739,9.239179690000128
3.8960327833388915,3.041298973635247,-1.4881018864337172,5.3841346697726085,4.529400860068964,9.466625386000487
3.910151967071451,3.0399719508733276,-1.496303761442563,5.406455728514014,4.5362757123158906,9.720021885000278
3.802637739286136,2.969392954923755,-1.5206766991622813,5.323314438448417,4.490069654086037,9.965705485999933
3.7575062733459554,2.951487314107504,-1.5172033122732187,5.274709585619174,4.468690626380723,10.222060512000098
3.74853159443325,2.953340351205445,-1.529263565896955,5.277795160330205,4.4826039171024,10.450755199000014
3.774345783229144,2.9720413595431863,-1.516440379952073,5.290786163181217,4.488481739495259,10.68009790799988
3.7984141121108452,2.9400094838638666,-1.5343953786818911,5.332809490792736,4.474404862545757,10.927025609999873
3.680651771242778,2.910338326679184,-1.5418667565699355,5.2225185278127135,4.45220508324912,11.181874648000303
3.6647176265170307,2.9043914032073297,-1.5493423651362854,5.214059991653317,4.453733768343615,11.406206784999995
3.6854564115720656,2.905426509166149,-1.5577656456431348,5.243222057215201,4.463192154809284,11.661244402000193
3.6680302476304725,2.8198779631445516,-1.614418658836113,5.282448906466586,4.434296621980664,11.909319195000535
3.5253393399585256,2.809005119898644,-1.607603036085468,5.132942376043994,4.416608155984112,12.158607860999837
3.5216219839538283,2.82076640558877,-1.6073830408135663,5.129005024767395,4.428149446402337,12.40771007300009
3.5469031072831925,2.8365059391124503,-1.604473744365277,5.15137685164847,4.440979683477727,12.640378304000478
3.55484409046318,2.8081744967246047,-1.6242253711489592,5.179069461612139,4.432399867873563,12.870728761000464
3.4297387022823456,2.7704227439758426,-1.6305981829035971,5.060336885185943,4.40102092687944,13.128466197999842
3.424539198644516,2.7695540446970517,-1.634957191784674,5.0594963904291905,4.404511236481726,13.387317163000262
3.446110017099693,2.7830752925623905,-1.6326133960032603,5.078723413102953,4.415688688565651,13.624640869000359
3.4859700578708455,2.796926533335582,-1.6277537568559972,5.113723814726843,4.42468029019158,13.875335495999934
