v_660,v_940,v_dark,v_660_korr,v_940_korr,t_s
3.8659478658159014,4.352355155628666,0.009007681549563657,3.856940184266338,4.343347474079102,0.5520272519788705
3.9043274512252446,4.376674222711291,0.009022347901023764,3.8953051033242208,4.367651874810267,0.7000380189856514
4.001045270019376,4.432150261199594,0.008407489320580708,3.9926377806987956,4.423742771879014,0.9922793039877433
3.8210158058465344,4.293303911926739,0.010386318586813936,3.8106294872597206,4.282917593339925,1.2256143789854832
3.8156682284680024,4.300710419414095,0.010613082944004848,3.8050551455239976,4.29009733647009,1.4984336989873555
3.882745350961253,4.345723708406934,0.010631133838109605,3.8721142171231433,4.335092574568824,1.7334016989916563
3.96838781804124,4.394711578645461,0.010974100826099856,3.95741371721514,4.383737477819362,1.9846574179828167
4.0455632876052166,4.435411832128148,0.011618292109463137,4.033944995495753,4.423793540018685,2.2000456949754152
3.8901349357353854,4.30695038786993,0.010517187569073366,3.879617748166312,4.296433200300856,2.443767716991715
3.8716474356294763,4.30420778014689,0.010903025430562412,3.860744410198914,4.293304754716328,2.679507628985448
3.9101037373387646,4.338219049182883,0.010801489151223177,3.8993022481875412,4.32741756003166,2.8981619399855845
3.9782402216797887,4.381948468332522,0.011578805778608973,3.96666141590118,4.370369662553912,3.11720772497938
4.05994082475965,4.42882776850344,0.010742823745382744,4.049198001014267,4.418084944758057,3.3388731599843595
4.135788425426046,4.465777948735862,0.010978613549626051,4.12480981187642,4.4547993351862365,3.5549847509828396
3.952559440273137,4.333815759202206,0.010680773796897665,3.9418786664762395,4.323134985405309,3.776024755992694
3.955560401418052,4.345525148571781,0.010460778524996026,3.9450996228930557,4.335064370046785,3.9927677259838674
4.010989056309331,4.38612612213689,0.010758618277724397,4.000230438031607,4.375367503859166,4.239977873978205
4.076509289186048,4.42835393253319,0.011898080968086732,4.064611208217961,4.416455851565103,4.454464968992397
4.15180746576313,4.472206323398916,0.011845056466654045,4.139962409296476,4.460361266932263,4.674217103980482
4.003274555441314,4.359336338923678,0.011385886847864466,3.991888668593449,4.347950452075814,4.890627527987817
4.012394769687738,4.369933341944048,0.01096056265552129,4.001434207032217,4.358972779288527,5.131334687990602
4.063746178873108,4.408038779399175,0.010529597558770388,4.053216581314338,4.397509181840404,5.346968881989596
4.131741640603938,4.447227270500587,0.01116589157596283,4.120575749027975,4.436061378924625,5.567095135978889
4.21018292911701,4.4941900560567385,0.011736751102025544,4.198446178014984,4.482453304954713,5.804858379997313
4.0591307908867,4.377528255638622,0.01265734670136779,4.046473444185332,4.364870908937254,6.0456387139856815
4.044681050155847,4.379829744636977,0.011371220496404363,4.0333098296594425,4.368458524140572,6.265295800985768
4.078880725399059,4.41004017228304,0.010811642779157093,4.0680690826199015,4.399228529503882,6.484584242978599
4.152022948311506,4.456007902301667,0.012270380658997214,4.1397525676525095,4.44373752164267,6.7220364839886315
4.232233224446844,4.502581465453685,0.012924725570294402,4.21930849887655,4.48965673988339,6.960092309978791
4.224430725470065,4.423156403211903,0.01276565206599629,4.211665073404069,4.410390751145906,7.177399780979613
4.076685285403569,4.399709419950715,0.012389967832441184,4.064295317571127,4.387319452118273,7.400840658985544
4.080343976002426,4.405131457267429,0.01205489811062177,4.068289077891804,4.393076559156808,7.619549470982747
4.136671791056298,4.439099855429924,0.011214403353869327,4.125457387702428,4.427885452076055,7.861253597977338
4.199333213579174,4.478121375760867,0.01221058707227523,4.187122626506899,4.465910788688592,8.101765700994292
4.082376957950973,4.369157153497543,0.011385886847864474,4.0709910711031085,4.357771266649679,8.324016789993038
4.036721734036534,4.370782862147852,0.011423116816955512,4.025298617219578,4.359359745330896,8.559676320990548
