t_s,R,spo2,bpm,spo2_note,bpm_note
0.5542634270095732,,,,venter på mere data,venter på flere pulsslag
0.703124221006874,,,,venter på mere data,venter på flere pulsslag
0.985604036017321,,,,venter på mere data,venter på flere pulsslag
1.234539452008903,,,,venter på mere data,venter på flere pulsslag
1.4933193490142003,,,,venter på mere data,venter på flere pulsslag
1.711352947022533,,,,venter på mere data,venter på flere pulsslag
1.942395899008261,,,,venter på mere data,venter på flere pulsslag
2.157126000005519,1.6220264295018723,73.46020269828844,,ok,venter på flere pulsslag
2.3972083250118885,1.6129589993458089,73.68570968626973,,ok,venter på flere pulsslag
2.61116435599979,1.6032402258946177,73.92741558200086,,ok,venter på flere pulsslag
2.8542652140022255,1.6704284141501038,72.25644534008691,,ok,venter på flere pulsslag
3.090037432004465,1.8708664910762545,67.27155036693355,,ok,venter på flere pulsslag
3.31142378601362,2.0326945961712357,63.24688539322136,,ok,venter på flere pulsslag
3.551916677010013,2.0336539909528293,63.22302524500313,,ok,venter på flere pulsslag
3.7984177650068887,2.0348893216645205,63.19230257020337,,ok,venter på flere pulsslag
4.039487162022851,1.432606742936848,78.17107030316058,,ok,venter på flere pulsslag
4.28205585401156,1.5028173049648659,76.42493362552378,,ok,venter på flere pulsslag
4.500463241012767,1.5416747301772091,75.4585494604928,,ok,venter på flere pulsslag
4.720840996014886,1.3712553575853448,79.69687925685247,,ok,venter på flere pulsslag
4.95660314700217,1.4304593457593502,78.22447607096495,,ok,venter på flere pulsslag
5.199382806022186,1.4568359268182123,77.56849050003106,,ok,venter på flere pulsslag
5.437536216020817,1.4051876475253695,78.85298320604406,,ok,venter på flere pulsslag
5.680909573013196,1.4181699452161114,78.5301134624753,,ok,venter på flere pulsslag
5.922112428001128,1.3926526723643682,79.16472803829816,,ok,venter på flere pulsslag
6.164483813015977,1.4499587600645607,77.73952563719436,,ok,venter på flere pulsslag
6.382733902020846,1.4589894676935566,77.51493193846125,,ok,venter på flere pulsslag
6.605496665026294,1.4512110313578792,77.70838165012954,,ok,venter på flere pulsslag
6.845757291011978,1.4400384576445338,77.98624355838044,,ok,venter på flere pulsslag
7.067471212998498,1.4409549300050937,77.96345089077332,,ok,venter på flere pulsslag
7.283932704012841,1.4746770536712628,77.12478167519569,,ok,venter på flere pulsslag
7.527308782009641,1.4642301799679098,77.38459542419807,,ok,venter på flere pulsslag
7.7472225180245005,1.5258226859544055,75.85278980031393,,ok,venter på flere pulsslag
7.992211813019821,1.5029782237653528,76.42093157495567,,ok,venter på flere pulsslag
8.229553539014887,1.4813411796170242,76.9590448629246,,ok,venter på flere pulsslag
8.45555714101647,1.532824777402146,75.67864778600863,,ok,venter på flere pulsslag
8.673939970001811,1.5604886983005928,74.99064607326426,,ok,venter på flere pulsslag
8.896810534002725,1.5103265060066895,76.23817979561363,,ok,venter på flere pulsslag
9.13910267801839,1.5272353824741116,75.81765603786883,,ok,venter på flere pulsslag
9.382374942011666,1.5229673211718453,75.9238027224562,,ok,venter på flere pulsslag
9.620754973002477,1.4822811529136004,76.93566772703875,,ok,venter på flere pulsslag
9.864763215999119,1.4480711142220022,77.78647138929881,,ok,venter på flere pulsslag
10.102483266004128,1.4641410239872428,77.38681273343727,,ok,venter på flere pulsslag
10.342808217013953,1.4417649792221146,77.94330496674601,,ok,venter på flere pulsslag
10.55868564301636,1.4421688643002557,77.93326034485264,,ok,venter på flere pulsslag
10.802511631016387,1.485550136733939,76.85436809942694,,ok,venter på flere pulsslag
11.020331114006694,1.4615690068085596,77.45077880067112,,ok,venter på flere pulsslag
11.267125241021859,1.428601398596029,78.27068321691675,,ok,venter på flere pulsslag
11.483766410005046,1.480555125046446,76.97859404009489,,ok,venter på flere pulsslag
11.707440055004554,1.4974846380774405,76.55755705101404,,ok,venter på flere pulsslag
11.92447288002586,1.4423851461270278,77.92788141582082,,ok,venter på flere pulsslag
12.148801782022929,1.4564265824843234,77.57867089361487,,ok,venter på flere pulsslag
12.388650528009748,1.4673818742178988,77.30621278820085,,ok,venter på flere pulsslag
12.614343477005605,1.4515380948806267,77.7002475803188,,ok,venter på flere pulsslag
12.83368356502615,1.4334228384020862,78.15077400894012,,ok,venter på flere pulsslag
13.058271146001061,1.437795216845916,78.04203295704207,,ok,venter på flere pulsslag
13.2767326280009,1.4614143751724868,77.45462448946026,,ok,venter på flere pulsslag
13.518962633010233,1.4396496088611512,77.99591422762316,,ok,venter på flere pulsslag
13.73901715700049,1.4711510832025587,77.21247256075236,,ok,venter på flere pulsslag
13.984014484012732,1.461087016974457,77.46276588784525,,ok,venter på flere pulsslag
14.223885178013006,1.4521802798162224,77.68427644097054,,ok,venter på flere pulsslag
14.47070120202261,1.4960425044038037,76.59342291547739,,ok,venter på flere pulsslag
14.689079864008818,1.4973497903628255,76.56091071367652,,ok,venter på flere pulsslag
14.913433877023635,1.522037869871092,75.94691817630594,,ok,venter på flere pulsslag
15.15368637201027,1.5182742837574015,76.04051856295342,,ok,venter på flere pulsslag
15.37678705700091,1.502984192020014,76.42078314446225,,ok,venter på flere pulsslag
15.593827898002928,1.5229221738424017,75.92492553653946,50.77187388208797,ok,ok
15.818755231011892,1.557001867691772,75.07736355050562,50.77187388208797,ok,ok
16.06359832402086,1.5515308300831498,75.21342825583206,50.77187388208797,ok,ok
16.31072831901838,1.5640420592711768,74.90227398592583,50.99046654792035,ok,ok
16.549151593004353,1.5667455929957006,74.83503710219692,50.99046654792035,ok,ok
16.773539447021903,1.592546820429979,74.19336057590641,50.99046654792035,ok,ok
16.99114708401612,1.5795546211412448,74.51647657221724,50.99046654792035,ok,ok
17.211993175005773,1.605465670191088,73.87206878234764,50.99046654792035,ok,ok
17.429235978022916,1.627042296415646,73.33545808814287,50.85989032649109,ok,ok
17.672177804022795,1.6195417862048949,73.52199577708426,50.85989032649109,ok,ok
17.892658208002103,1.5690398728164823,74.77797836305407,50.85989032649109,ok,ok
18.116018843022175,1.5934054066489964,74.17200753663946,50.85989032649109,ok,ok
18.33664583202335,1.6078696254708473,73.81228241454002,51.70509942257861,ok,ok
18.558192404016154,1.5816967133447641,74.4632027391157,51.70509942257861,ok,ok
18.798690074007027,1.5740145762318196,74.65425748911464,51.80517811115359,ok,ok
19.04432149301283,1.5445600075933428,75.38679261115357,50.8158439917243,ok,ok
19.283706190006342,1.6136778833553542,73.66783104095234,50.85989032649109,ok,ok
19.525910720025422,1.613686418667229,73.667618767746,50.85989032649109,ok,ok
19.76690310399863,1.609293166628996,73.77687894593686,50.85989032649109,ok,ok
20.01441406601225,1.6121212168913381,73.70654533591241,50.85989032649109,ok,ok
20.252217344008386,1.610820110539561,73.73890385088112,50.85989032649109,ok,ok
20.47701262900955,1.634143655526394,73.15884728705858,50.85989032649109,ok,ok
20.693948936008383,1.6024521684613153,73.94701457036709,50.85989032649109,ok,ok
20.915359901002375,1.6050382826630503,73.88269791016994,50.85989032649109,ok,ok
21.154936756007373,1.6060124122544615,73.85847130723154,50.8158439917243,ok,ok
21.39973021100741,1.60525386324076,73.8773364212023,51.006932053541284,ok,ok
21.635594093007967,1.6046384698861318,73.8926412539319,50.8158439917243,ok,ok
21.881502500007628,1.5905615713656611,74.242733720136,50.8158439917243,ok,ok
22.12536042800639,1.6095083165872641,73.77152816647474,50.8158439917243,ok,ok
22.350274942000397,1.603425997290459,73.92279544738628,50.8158439917243,ok,ok
22.56903130200226,1.6121169244518385,73.70665208888278,50.8158439917243,ok,ok
22.79413883300731,1.6118178242732466,73.71409071032434,50.8158439917243,ok,ok
23.032865506014787,1.6124963507918189,73.69721575580746,50.8158439917243,ok,ok
23.27335571902222,1.6150034209670503,73.63486492054946,50.8158439917243,ok,ok
23.510096284007886,1.613192479889166,73.67990302515645,50.8158439917243,ok,ok
23.750024175009457,1.6141347227918457,73.65646944416679,50.8158439917243,ok,ok
23.970389938011067,1.6150059830246082,73.63480120217798,50.8158439917243,ok,ok
24.21053428002051,1.6206954426813258,73.49330434051542,50.8158439917243,ok,ok
24.43048387701856,1.6198702400032248,73.5138271311198,50.8158439917243,ok,ok
24.67317190900212,1.6419008404743916,72.96592609740188,50.82823197757897,ok,ok
24.913937456003623,1.6293614929647648,73.27777966996629,50.82823197757897,ok,ok
25.136523807013873,1.6301982444164722,73.25696966136233,50.82823197757897,ok,ok
25.37337877700338,1.6318440128971836,73.21603939924704,50.82823197757897,ok,ok
25.593168694002088,1.6340580046776618,73.16097742366654,50.82823197757897,ok,ok
25.809820219001267,1.6649174671697504,72.3935025914883,50.82823197757897,ok,ok
26.056403618014883,1.6476046532398367,72.82407227392525,50.82823197757897,ok,ok
26.276714659004938,1.650553985203237,72.7507223879955,50.82823197757897,ok,ok
26.501743583008647,1.673366406149686,72.1833774790573,50.82823197757897,ok,ok
26.74170835901168,1.6801097764350355,72.01566986006065,50.8158439917243,ok,ok
26.964325285021914,1.623392392622746,73.4262311954723,50.6438994732073,ok,ok
27.204929002007702,1.6143235394850723,73.65177357300624,50.6438994732073,ok,ok
27.450881886004936,1.6296677919747165,73.27016201358879,50.6438994732073,ok,ok
27.688460590026807,1.6294094305844775,73.27658746136404,50.85989032649109,ok,ok
27.90910241100937,1.6150170148987524,73.63452683946802,50.85989032649109,ok,ok
28.15738160800538,1.6156384919187885,73.61907070597972,50.85989032649109,ok,ok
28.40477877401281,1.5975759354531325,74.0682864852806,50.85989032649109,ok,ok
28.622584743017796,1.6055345139976744,73.87035663687783,50.85989032649109,ok,ok
28.866488323023077,1.6205897097832744,73.49593391768997,50.8158439917243,ok,ok
29.109922632022062,1.6284348345893644,73.30082566376251,50.8158439917243,ok,ok
29.353940111002885,1.6281145185738433,73.30879192306851,50.8158439917243,ok,ok
29.574941137019778,1.6542901197022177,72.65780472300584,50.8158439917243,ok,ok
29.80255006000516,1.6388165361086193,73.04263274697863,50.8158439917243,ok,ok
30.028646231017774,1.6312686546111654,73.23034855982031,50.77187388208797,ok,ok
30.257256993005285,1.6232210996916503,73.43049125066865,50.77187388208797,ok,ok
30.48148772501736,1.6385924584916707,73.04820555731214,50.77187388208797,ok,ok
30.728229674015893,1.6613988874492958,72.481009669136,50.77187388208797,ok,ok
30.95491198002128,1.6469076011785622,72.84140795868916,50.77187388208797,ok,ok
31.20647533002193,1.6304095177024787,73.25171529473934,50.8158439917243,ok,ok
31.430409402004443,1.6214780557790585,73.4738407527748,50.8158439917243,ok,ok
31.660609964019386,1.648122042777034,72.81120479613516,50.8158439917243,ok,ok
31.90772959802416,1.6248982336259004,73.38878092972385,50.8158439917243,ok,ok
32.15530292701442,1.6253674899055677,73.37711052604853,50.8158439917243,ok,ok
32.38120671102661,1.6503628450254582,72.75547604421685,50.85989032649109,ok,ok
32.61297258400009,1.666958350824507,72.34274581499452,50.85989032649109,ok,ok
32.839477230008924,1.6408752129545006,72.99143345382157,50.85989032649109,ok,ok
33.069864789023995,1.6410188301977118,72.9878616929829,50.85989032649109,ok,ok
33.29712071001995,1.5961143420274713,74.10463631377678,50.85989032649109,ok,ok
33.52777393400902,1.6423170768147026,72.95557429961835,50.87259670834068,ok,ok
33.75304855100694,1.6281164691277603,73.3087434127926,50.87259670834068,ok,ok
34.0045390209998,1.5759951228061373,74.60500129581136,50.87259670834068,ok,ok
34.23694340500515,1.5976888744975064,74.06547769124701,50.87259670834068,ok,ok
34.487688644003356,1.6466640707544788,72.8474645603361,50.87259670834068,ok,ok
34.714456113026245,1.6165337776410484,73.59680495006712,50.87259670834068,ok,ok
34.96265774502535,1.6080311759785346,73.80826465341383,50.85989032649109,ok,ok
35.18907219602261,1.5900939362263402,74.25436380605092,50.85989032649109,ok,ok
35.43809143800172,1.6336720633050654,73.17057578560302,50.85989032649109,ok,ok
35.66408199700527,1.6078761218200948,73.81212085033424,50.85989032649109,ok,ok
35.89632563502528,1.6357312529506107,73.11936373911831,50.85989032649109,ok,ok
36.14431545100524,1.6325843391804888,73.19762748458123,50.8158439917243,ok,ok
36.37551877001533,1.6346499541364596,73.14625564062624,50.8158439917243,ok,ok
36.62681083800271,1.642877857823401,72.94162767593201,50.802165387517945,ok,ok
36.877904736000346,1.6804262045141825,72.00780029373229,50.802165387517945,ok,ok
37.1041897390096,1.6252651620567728,73.37965541964806,50.802165387517945,ok,ok
37.35721303601167,1.6223581231520818,73.45195347720772,50.802165387517945,ok,ok
37.582147496024845,1.6448498674049117,72.89258379763984,50.802165387517945,ok,ok
37.81758827902377,1.6392470081975248,73.03192690612755,50.87259670834068,ok,ok
38.063380763021996,1.6590230817180989,72.54009595767087,50.87259670834068,ok,ok
38.317518544005,1.6577806289679249,72.5709957575677,50.87259670834068,ok,ok
38.54531293400214,1.6345197019287296,73.14949501303249,50.85989032649109,ok,ok
38.77655580500141,1.6422906674386977,72.95623110079958,50.85989032649109,ok,ok
39.02411126901279,1.6472682314728353,72.83243908327057,50.85989032649109,ok,ok
39.27269484201679,1.6737600972675124,72.17358638095696,50.85989032649109,ok,ok
39.49899487500079,1.6563270941482253,72.60714516853363,50.85989032649109,ok,ok
39.74898142501479,1.6386377455534655,73.0470792680853,50.8158439917243,ok,ok
39.97573476002435,1.6483742047724657,72.80493352730878,50.8158439917243,ok,ok
40.229599446000066,1.6907269374540372,71.7516210655181,50.8158439917243,ok,ok
40.45635029301047,1.688352447147372,71.81067463944485,50.8158439917243,ok,ok
40.70967892601038,1.669561288137352,72.27801076402406,50.8158439917243,ok,ok
40.95507305301726,1.6748848734887938,72.1456131963337,50.77187388208797,ok,ok
41.21184131302289,1.6714836050825572,72.2302027415968,50.77187388208797,ok,ok
41.45405903001665,1.6407430532687983,72.99472026520499,50.77187388208797,ok,ok
41.68386549199931,1.640947050564243,72.98964685246727,50.77187388208797,ok,ok
41.92834866300109,1.6090807087810104,73.78216277261626,50.77187388208797,ok,ok
42.17955031001475,1.636694536229919,73.09540688396191,50.6227428850267,ok,ok
42.4248112020141,1.643374612591019,72.92927338486135,50.6227428850267,ok,ok
