v_660,v_940,v_dark,v_660_korr,v_940_korr,t_s
4.069191625943114,2.911888165165209,-1.6795852070064643,5.748776832949579,4.591473372171674,0.5322767259995089
4.049528843403854,2.8868467802731743,-1.680331216614387,5.7298600600182406,4.567177996887561,0.7843616840000323
4.0207898456725495,2.8788254142053757,-1.6905440740445905,5.7113339197171396,4.569369488249967,1.0311969509994015
4.007343339790612,2.8677621904357062,-1.7040216049007697,5.711364944691382,4.571783795336476,1.290445183999509
4.023136461906167,2.8754803578915893,-1.694774752350391,5.717911214256558,4.57025511024198,1.5396358879997933
4.032373442873832,2.877561851618043,-1.7099332727200753,5.742306715593907,4.587495124338118,1.7902722139997422
3.9835584663554,2.8455708724956796,-1.6991774782406277,5.682735944596027,4.544748350736308,2.0263937499994427
3.979996235221916,2.8534907022841387,-1.6931050446457019,5.673101279867618,4.546595746929841,2.252993989999595
3.9904163958891035,2.87296451452574,-1.6867110794995348,5.677127475388638,4.559675594025275,2.506699810999635
4.000183621871096,2.8733142505990195,-1.695073720284001,5.695257342155097,4.568387970883021,2.7562225960000433
4.021195990789906,2.8865506327917676,-1.6861737833546981,5.707369774144604,4.572724416146466,2.9927865119998387
3.9734358633957214,2.851627793603485,-1.6928723573388826,5.666308220734604,4.544500150942367,3.2222057339995445
3.9758741443259638,2.860149789937469,-1.7015226842481432,5.677396828574107,4.561672474185612,3.4564533539996773
3.9616773981577986,2.8395379252316078,-1.7183523225486188,5.680029720706417,4.557890247780227,3.7090830919996733
3.987593123233032,2.8659571010252316,-1.695312048495228,5.68290517172826,4.561269149520459,3.9653682299995126
4.029720807576094,2.8798576997119913,-1.7037607130719121,5.733481520648006,4.5836184127839035,4.216809996999473
3.954664343752883,2.8392854947593618,-1.7055770842912026,5.660241428044086,4.544862579050564,4.473814275999757
3.9537857728913783,2.84148685770448,-1.702126261019771,5.655912033911149,4.5436131187242506,4.720334152999385
3.964827843269518,2.8393461344817448,-1.7155346907969555,5.680362534066473,4.5548808252787,4.954645505999906
3.9695577416154038,2.846180090171715,-1.71565456001562,5.685212301631024,4.561834650187334,5.205002244999378
3.9158788952714034,2.808570770259248,-1.7150397014351768,5.6309185967065805,4.5236104716944245,5.461181857000156
3.905742190050705,2.821055501939666,-1.7168038942886956,5.622546084339401,4.537859396228361,5.691975005000131
3.925380998746232,2.834035222981863,-1.7058478477027736,5.631228846449005,4.5398830706846365,5.950204502999441
3.9191492096017875,2.8358967214364155,-1.7142175396177493,5.633366749219537,4.550114261054165,6.200649460999557
3.950240464471117,2.8501456459703522,-1.7106087710229012,5.660849235494018,4.5607544169932535,6.431816027999957
3.8815004033584666,2.8081392410720563,-1.718525780359157,5.600026183717624,4.526665021431214,6.685579463000067
3.888196156890447,2.830869265383022,-1.7021685678028287,5.590364724693275,4.533037833185851,6.923027359000116
3.9038299234564824,2.841044046708473,-1.7041344229889241,5.6079643464454065,4.545178469697397,7.154065286999867
3.9096160811527163,2.8312133605518937,-1.7213504632413297,5.630966544394046,4.552563823793223,7.389126237999335
3.9343288833630004,2.8489511844620146,-1.701990879313985,5.636319762676985,4.550942063776,7.6164752129998305
3.893079769881443,2.820023216433051,-1.7000631002326423,5.593142870114086,4.520086316665694,7.851028243999281
3.8991846386767137,2.8268021733050452,-1.70358443480917,5.6027690734858835,4.530386608114215,8.082064083999285
3.917863083396824,2.839738177338082,-1.7024745868669484,5.620337670263773,4.542212764205031,8.336827176999577
3.9208019945932535,2.8513753631312384,-1.694733855793435,5.615535850386689,4.5461092189246735,8.565051943000071
3.955166384245172,2.865110965364072,-1.6838906272956673,5.639057011540839,4.549001592659739,8.827131668999755
3.891683646040529,2.832309106233096,-1.6875459333518794,5.5792295793924085,4.519855039584975,9.057937188999858
3.9040696618938115,2.848319403168348,-1.6910503452151844,5.595120007108996,4.539369748383533,9.312473465999574
3.932375720211823,2.8584659799717604,-1.6849215025761812,5.617297222788004,4.543387482547942,9.559162548000131
3.9719593566669973,2.8886998173711147,-1.6801408360906263,5.652100192757624,4.568840653461741,9.81382196999948
3.99603755713141,2.8866225543229667,-1.684750865217847,5.6807884223492575,4.571373419540814,10.03922431799947
3.94278177861799,2.870509310882273,-1.6769297512565235,5.619711529874514,4.547439062138796,10.272241685000154
3.9553638158994415,2.8705290540477004,-1.6710462879592562,5.6264101038586976,4.541575342006957,10.522918891999325
3.9834964164069158,2.887746504526208,-1.6751274822982523,5.658623898705168,4.56287398682446,10.780051359999561
4.019963453176816,2.9100351280672685,-1.6633154284684566,5.683278881645272,4.5733505565357255,11.005401620000157
4.028853518523405,2.8737993683780845,-1.6806851833659728,5.709538701889378,4.554484551744057,11.24012258699986
3.9630453174766744,2.870505080203968,-1.674202373975384,5.637247691452059,4.544707454179352,11.469066745999953
3.9891598844322806,2.8924044813408947,-1.6529530870714482,5.642112971503729,4.545357568412343,11.726910489000147
4.012267849338565,2.9031941212467887,-1.6642504083740384,5.676518257712604,4.567444529620827,11.955457858000045
4.026509722741992,2.9022210652364535,-1.6771003886148574,5.70361011135685,4.5793214538513105,12.211719547999564
3.9946611764559234,2.8749134469986126,-1.6684528821578006,5.663114058613724,4.543366329156413,12.440124844999445
3.9943523369396003,2.8896968472251823,-1.6739710968946668,5.668323433834267,4.5636679441198496,12.697590242999468
4.009189325758044,2.888988913722011,-1.678999963174162,5.688189288932206,4.567988876896173,12.926179731999582
4.036162720409727,2.906807120519942,-1.6675291840610342,5.703691904470761,4.574336304580976,13.161136828999588
4.075233034563797,2.9323420845476535,-1.6692820951057379,5.744515129669535,4.601624179653392,13.392459419999796
4.0277337989984705,2.903140532654915,-1.6626794164964842,5.690413215494955,4.565819949151399,13.629387136999867
4.026811511127805,2.9032956575261273,-1.6660160114536595,5.692827522581465,4.569311668979787,13.880237637999926
4.0599151586445945,2.9272427069630615,-1.6495177762871382,5.7094329349317325,4.5767604832502,14.116026138999587
4.073707169921505,2.928966003259625,-1.6529136007405942,5.726620770662099,4.581879604000219,14.367686015999425
4.010135587472441,2.896955280971834,-1.6624199348937285,5.67255552236617,4.559375215865563,14.630190652999772
4.006106571499217,2.8903201671622365,-1.6682737834428552,5.6743803549420715,4.558593950605092,14.884593130999747
4.01814285127922,2.8983499945866464,-1.6646960398222497,5.682838891101469,4.563046034408896,15.140014300000075
4.028684291391174,2.902952972583358,-1.6777942198570088,5.706478511248182,4.580747192440366,15.391282287999275
4.039572647124203,2.9074163381959774,-1.6740994274699428,5.713672074594146,4.5815157656659204,15.623365083999488
3.967015103953618,2.871172117150182,-1.675087995967398,5.642103099921016,4.54626011311758,15.88042170999961
3.97538197541639,2.8862051273967944,-1.6798545601919337,5.655236535608323,4.566059687588728,16.11788981999962
3.9892938559119644,2.8935509951617666,-1.6710124425328101,5.660306298444775,4.564563437694577,16.379257638000126
