t_s,R,spo2,bpm,spo2_note,bpm_note
0.5520272519788705,,,,venter på mere data,venter på flere pulsslag
0.7000380189856514,,,,venter på mere data,venter på flere pulsslag
0.9922793039877433,,,,venter på mere data,venter på flere pulsslag
1.2256143789854832,,,,venter på mere data,venter på flere pulsslag
1.4984336989873555,,,,venter på mere data,venter på flere pulsslag
1.7334016989916563,,,,venter på mere data,venter på flere pulsslag
1.9846574179828167,,,,venter på mere data,venter på flere pulsslag
2.2000456949754152,1.7142526903728015,95.73653559042843,,ok,venter på flere pulsslag
2.443767716991715,1.6983184194775254,96.13282090759395,,ok,venter på flere pulsslag
2.679507628985448,1.6833160151952744,96.50593070209354,,ok,venter på flere pulsslag
2.8981619399855845,1.668019546531964,96.88635387775005,,ok,venter på flere pulsslag
3.11720772497938,1.6517557530456344,97.29083442175508,,ok,venter på flere pulsslag
3.3388731599843595,1.8858558002889663,91.4687662468134,,ok,venter på flere pulsslag
3.5549847509828396,2.0137065409955732,88.2891183254401,,ok,venter på flere pulsslag
3.776024755992694,2.0076627038066777,88.43942855632793,,ok,venter på flere pulsslag
3.9927677259838674,1.6205621138830313,98.06662022772902,,ok,venter på flere pulsslag
4.239977873978205,1.5730980342738397,99.24705188760962,,ok,venter på flere pulsslag
4.454464968992397,1.6120812557124882,98.27753917043043,,ok,venter på flere pulsslag
4.674217103980482,1.633698309062936,97.73992305360478,,ok,venter på flere pulsslag
4.890627527987817,1.5880276990856055,98.875751123741,,ok,venter på flere pulsslag
5.131334687990602,1.6141693233116987,98.22560892923806,,ok,venter på flere pulsslag
5.346968881989596,1.6177078923131212,98.13760471817268,,ok,venter på flere pulsslag
5.567095135978889,1.6204020012013054,98.07060223012354,,ok,venter på flere pulsslag
5.804858379997313,1.6104999968665625,98.31686507792858,,ok,venter på flere pulsslag
6.0456387139856815,1.605776868998439,98.43432926800882,,ok,venter på flere pulsslag
6.265295800985768,1.6176399914485935,98.13929341267348,,ok,venter på flere pulsslag
6.484584242978599,1.6238930494971353,97.98377985900625,,ok,venter på flere pulsslag
6.7220364839886315,1.608686817294744,98.36195885387971,,ok,venter på flere pulsslag
6.960092309978791,1.6062940959158476,98.42146583457287,,ok,venter på flere pulsslag
7.177399780979613,1.5823814266766538,99.01617391855163,,ok,venter på flere pulsslag
7.400840658985544,1.6414248712532398,97.54776345193193,,ok,venter på flere pulsslag
7.619549470982747,1.6385554426579039,97.61912614109794,,ok,venter på flere pulsslag
7.861253597977338,1.6220472881205361,98.02968394444227,,ok,venter på flere pulsslag
8.101765700994292,1.6263655810567341,97.92228799911902,,ok,venter på flere pulsslag
8.324016789993038,1.5689018837951403,99.35141015001486,,ok,venter på flere pulsslag
8.559676320990548,1.62205513792965,98.02948871968961,,ok,venter på flere pulsslag
8.801758141984465,1.6214106018165755,98.04551833282177,,ok,venter på flere pulsslag
9.036128915991867,1.616592346613623,98.1653483397192,,ok,venter på flere pulsslag
9.274485367990565,1.6124214470859095,98.26907861097342,,ok,venter på flere pulsslag
9.513797712977976,1.6317832585972645,97.78755035868603,,ok,venter på flere pulsslag
9.758890196972061,1.6355594575250842,97.69363629135115,,ok,venter på flere pulsslag
9.975851097988198,1.6189436787387241,98.10687070976793,,ok,venter på flere pulsslag
10.215222280996386,1.6466963513234503,97.4166617425858,,ok,venter på flere pulsslag
10.430733911984134,1.6380260972258285,97.63229096199365,,ok,venter på flere pulsslag
10.65004789098748,1.6265168283583031,97.918526478729,,ok,venter på flere pulsslag
10.884834491997026,1.6844823666648683,96.47692354104473,,ok,venter på flere pulsslag
11.104105014994275,1.6902890105285475,96.33251230815503,,ok,venter på flere pulsslag
11.343063206993975,1.6723566754129946,96.77848948247882,,ok,venter på flere pulsslag
11.586138647980988,1.6617736424933591,97.04168951119016,,ok,venter på flere pulsslag
11.821794671996031,1.732182825227183,95.29061313659997,,ok,venter på flere pulsslag
12.044009138975525,1.7002277206517726,96.08533658739042,,ok,venter på flere pulsslag
12.260180959972786,1.677130792346571,96.65975719434078,,ok,venter på flere pulsslag
12.499532048997935,1.7122787183166104,95.78562827546591,,ok,venter på flere pulsslag
12.718039148981916,1.7248941212814788,95.47188320372962,,ok,venter på flere pulsslag
12.962487842974951,1.6745673121201903,96.72351094757087,,ok,venter på flere pulsslag
13.197771153994836,1.6638138838736396,96.99094870806259,,ok,venter på flere pulsslag
13.440955509984633,1.6269945951568803,97.9066444184484,,ok,venter på flere pulsslag
