v_660,v_940,v_dark,v_660_korr,v_940_korr,t_s
-0.8256201430653991,-0.4938589067525362,-2.26479359175293,1.4391734486875307,1.7709346850003937,0.5977375749998828
-0.8443380864404371,-0.5010195454563868,-2.2594921275355238,1.4151540410950867,1.758472582079137,0.7594915330000731
-0.8571292069071736,-0.47489983408046854,-2.309385610117192,1.4522564032100185,1.8344857760367237,1.0628703029997268
-0.8664881785946927,-0.46975161091164197,-2.3500125163494556,1.483524337754763,1.8802609054378137,1.3042506239999057
-0.9085483393401425,-0.5073508796620417,-2.17765013986983,1.2691018005296875,1.6702992602077882,1.573452657999951
-0.8310714680141371,-0.4744344770726494,-2.2178353513150113,1.3867638833008742,1.743400874242362,1.8002071139999316
-0.8885199596452652,-0.5224451229471373,-2.3215986963345063,1.4330787366892412,1.7991535733873691,2.0387456499997825
-0.912682467334545,-0.4852526190389233,-2.350485760764187,1.437803293429642,1.8652331417252639,2.2658680939998703
-0.9789671082521559,-0.5840976024624616,-2.4740679058091786,1.4951007975570225,1.889970303346717,2.4969161690000874
-1.0465914815724229,-0.5790552959007416,-2.4059207100878757,1.3593292285154528,1.826865414187134,2.7246984640000846
-0.74033699244116,-0.4055345973774405,-1.9997350289240237,1.2593980364828636,1.5942004315465832,2.98070658000006
-0.7303301266144253,-0.35195318867811615,-1.9614337809584397,1.2311036543440144,1.6094805922803235,3.2281344369998806
-0.7268776959317188,-0.3644795176270862,-1.9944042686238004,1.2675265726920815,1.629924750996714,3.486704692999865
-0.6861223376440283,-0.39546801261265646,-2.0336689070050884,1.34754656936106,1.638200894392432,3.7152409619998252
-0.7828726511461728,-0.4303821826956646,-2.0188653710033275,1.2359927198571548,1.5884831883076629,3.9677590090000194
-0.721755388528461,-0.40855322067997696,-1.9171910620431447,1.1954356735146838,1.5086378413631678,4.21903096799997
-0.6837842848807726,-0.39157839423253177,-1.9360081613907938,1.2522238765100213,1.544429767158262,4.4730021709997345
-0.6897685731822913,-0.40124948187929044,-2.000741236691536,1.3109726635092445,1.5994917548122454,4.696060942999793
-0.7603248083290598,-0.3985136784531768,-2.1216281421173915,1.3613033337883316,1.7231144636642146,4.925135943999976
-0.746615368343261,-0.45403538925289966,-2.1081902542838558,1.3615748859405947,1.654154865030956,5.172337062999759
-0.7157756073166069,-0.36479501390357433,-1.9709166976117212,1.2551410902951141,1.606121683708147,5.42172095199976
-0.7089248310271635,-0.3593290409134277,-1.9980888144242086,1.289163983397045,1.6387597735107808,5.665295844999946
-0.6994914923601868,-0.41961474548811145,-2.033285804383639,1.3337943120234521,1.6136710588955276,5.895622776999971
-0.7592847973890672,-0.4535407361622643,-2.1770811197997366,1.4177963224106693,1.7235403836374723,6.119257745000141
-0.7812996768533995,-0.4603148919274177,-2.204601409288776,1.4233017324353765,1.7442865173613584,6.349981591999949
-0.8229722278877362,-0.5110692286349301,-2.261460598946323,1.4384883710585865,1.7503913703113927,6.576356405999832
-0.7775632995218543,-0.47465645123860656,-2.1260631183468734,1.3484998188250192,1.651406667108267,6.831600218999938
-0.7670707947838128,-0.42385929717928483,-2.1357432201729596,1.3686724253891467,1.7118839229936746,7.081597755000075
-0.7799678318576557,-0.5090072351136014,-2.253879674131294,1.4739118422736381,1.7448724390176924,7.331051696000031
-0.8483471426966608,-0.5367900625755749,-2.329699063233324,1.4813519205366634,1.7929090006577493,7.556014863999735
-0.9069584634611288,-0.5265815044863719,-2.3938124137052506,1.4868539502441216,1.8672309092188786,7.805818584999997
-0.8739552993957026,-0.5506989412790103,-2.3046971100941036,1.4307418106984011,1.7539981688150932,8.030893949000074
-0.8943735423465251,-0.5187369149259926,-2.3343008017803775,1.4399272594338524,1.8155638868543849,8.283080907000112
-0.8501139218449907,-0.5522200840406464,-2.349400678927553,1.4992867570825623,1.7971805948869066,8.530119920999823
-0.8965110296197275,-0.5442278872937681,-2.4319502796705113,1.5354392500507839,1.8877223923767432,8.758783427999788
-0.9377801961291271,-0.6310682373969569,-2.765270969007155,1.8274907728780279,2.1342027316101984,9.006030702999851
-1.3410689454113736,-0.881986933177142,-2.7802930988576255,1.439224153446252,1.8983061656804834,9.259417416999895
-1.1801861263062294,-0.8291446871827312,-2.7218992451694506,1.5417131188632212,1.8927545579867195,9.512335756000084
-1.1889693172891584,-0.813010432957643,-2.7598602078653944,1.570890890576236,1.9468497749077516,9.766907570000058
-1.2442600397435957,-0.9248076653034099,-2.869881646883504,1.6256216071399083,1.9450739815800941,10.01369993299977
-1.3559998066961456,-0.9840725140691738,-3.0264275189593604,1.6704277122632147,2.0423550048901866,10.262415807999787
-1.4127508262017534,-1.082734960361316,-2.9455083579023933,1.5327575317006399,1.8627733975410774,10.489176445999874
-1.3393449836148525,-0.9466467682708423,-2.9233729137895454,1.584027930174693,1.976726145518703,10.718671675999758
-1.3149030363663987,-0.9638514562911562,-2.939698719325359,1.6247956829589605,1.975847263034203,10.946715514000061
-1.348087610790805,-1.0351986856739757,-3.0147913402190514,1.6667037294282463,1.9795926545450757,11.175278488000004
-1.4190066666555345,-1.058761750437929,-3.118334964617422,1.6993282979618873,2.059573214179493,11.400062928999887
-1.4554769094450752,-1.1544179679241118,-3.031834899783874,1.5763579903387988,1.8774169318597622,11.633269504000054
-1.3959427620718807,-1.0394252090064924,-3.054448095401116,1.6585053333292354,2.0150228863946236,11.859078683999996
-1.3999529451005204,-1.0632834881434448,-3.0915324291573913,1.691579484056871,2.0282489410139464,12.119775972999832
-1.4275723905621704,-1.1049684336743575,-3.131749190230222,1.7041767996680515,2.0267807565558646,12.344435281999722
-1.4539884430835033,-1.1469959180197429,-3.2023561301357115,1.7483676870522082,2.0553602121159686,12.576360259000012
-1.5250483455002364,-1.2089019213286734,-3.2342111131092066,1.7091627676089702,2.0253091917805333,12.802313900999707
-1.4581022891744173,-1.16829191668265,-3.137802211649118,1.6796999224747007,1.969510294966468,13.03334854500008
-1.4821262038565257,-1.1471604267924829,-3.1632458595754196,1.6811196557188939,2.016085432782937,13.260840480999832
-1.4528402619915723,-1.185113502081515,-3.191185308403221,1.7383450464116488,2.0060718063217062,13.493879798999842
-1.5290010631356588,-1.2114799766165432,-3.2837079718004336,1.7547069086647749,2.0722279951838907,13.721797240999877
-1.5586013745046836,-1.2774434873955862,-3.4016720295791143,1.8430706550744307,2.124228542183528,13.956208932999743
-1.6788009487567628,-1.3205819693431737,-3.288929435176302,1.6101284864195393,1.9683474658331284,14.205211299999974
-1.5415882377950942,-1.2447941298687926,-3.2617212616465014,1.7201330238514072,2.0169271317777087,14.455208002999825
-1.5559805018650055,-1.2495434756023456,-3.2986399598576215,1.742659457992616,2.049096484255276,14.68248550899989
-1.5384220073060593,-1.3018944488233686,-3.321555130482359,1.7831331231763,2.0196606816589906,14.910925660999965
-1.5908146711064748,-1.305865194817447,-3.384054942854536,1.7932402717480613,2.0781897480370892,15.135704129999795
-1.577870309591159,-1.3490374799375155,-3.393687720239149,1.81581741064799,2.0446502403016336,15.36809078899978
-1.6034626914763757,-1.2922673053008353,-3.290261280172045,1.6867985886956696,1.9979939748712099,15.593741418999798
-1.5519703188363658,-1.3012026105599284,-3.30004391828799,1.7480735994516243,1.9988413077280618,15.851837584999885
-1.5912574926659733,-1.2777161663202643,-3.319618208699209,1.728360716033236,2.041902042378945,16.08045065899978
-1.543820373951244,-1.3031372787982465,-3.3478201954999447,1.8039998215487008,2.0446829167016984,16.332257690000006
-1.576039304415115,-1.2913602535059334,-3.361055264298596,1.7850159598834807,2.069695010792662,16.55805711999983
-1.5760111351047146,-1.2984758213131433,-3.39238291778139,1.8163717826766754,2.0939070964682465,16.817574048000097
-1.5025928980212373,-1.252261250669802,-3.208490279168561,1.7058973811473237,1.956229028498759,17.070937945999958
-1.4910141846741456,-1.191210467624636,-3.175631341972387,1.6846171572982414,1.984420874347751,17.32309209899995
-1.4475624599949024,-1.1991147761230643,-3.1965600128276694,1.748997552832767,1.9974452367046052,17.553027648999887
-1.4317865193981105,-1.1942076822512675,-3.1779085490251773,1.7461220296270668,1.9837008667739098,17.78557857299984
-1.4561507193498595,-1.2021491742394246,-3.2449977054478314,1.7888469860979719,2.042848531208407,18.03334281999969
-1.431413557728406,-1.140840360310988,-3.028901911184956,1.5974883534565503,1.8880615508739682,18.290312684000128
-1.3357269173869901,-1.0430004578825454,-3.0149716238056166,1.6792447064186264,1.9719711659230712,18.520205642999827
-1.296527631805833,-1.0438353962428215,-2.9910164422408854,1.6944888104350524,1.9471810459980639,18.75144436699975
-1.3282012044203473,-1.0355874221575048,-3.0046323601161533,1.676431155695806,1.9690449379586485,18.97892438100007
-1.2980814509675336,-1.0424145362262114,-3.0712505256689084,1.7731690747013749,2.028835989442697,19.213036857000134
-1.3363342477192286,-0.974764247140376,-2.863415099987926,1.5270808522686976,1.88865085284755,19.45898295400002
-1.157411802233495,-0.9014913636985669,-2.7636563041349893,1.6062445019014944,1.8621649404364224,19.69055570799992
-1.1269258477454727,-0.8185169697547663,-2.7298655261507605,1.6029396784052878,1.9113485563959942,19.941711831999783
-1.1150981176944388,-0.8129698691506656,-2.750224050163533,1.6351259324690943,1.9372541810128676,20.195197171000018
-1.0519999891693514,-0.7974744948854653,-2.7172963798499805,1.665296390680629,1.9198218849645152,20.42354725899986
-1.04722472767023,-0.7485838397540604,-2.1698675227923325,1.1226427951221025,1.421283683038272,20.652952060999723
