v_660,v_940,v_dark,v_660_korr,v_940_korr,t_s,bpm,R,spo2
1.9304644372325965,1.6385070196206073,0.7824219312660895,1.1480425059665071,0.8560850883545178,13.722985463013174,43.878892807465306,0.7819735749234695,94.35231719165331
1.875220804005891,1.5863207565828936,0.7949233036145108,1.0802975003913802,0.7913974529683828,13.959366170020076,43.878892807465306,0.7747349954792041,94.53234066243219
1.8908867237270506,1.592108324505229,0.7831123779655961,1.1077743457614546,0.8089959465396329,14.20812762499554,43.878892807465306,0.8405562705527843,92.89536555135226
1.9017341829031245,1.612106458811529,0.7794762509843703,1.122257931918754,0.8326302078271587,14.463293639011681,9.628347732089736,0.8437927129129502,92.81487522985492
1.8412264576831205,1.5521391322337863,0.7809372452259735,1.060289212457147,0.7712018870078128,14.68866227500257,43.878892807465306,0.7812189995879338,94.37108348024807
1.8493019764332328,1.5605305416307322,0.7810827805596938,1.068219195873539,0.7794477610710384,14.922310374997323,43.878892807465306,0.8122989167998788,93.59812593918701
1.8608759840970226,1.573871280555024,0.7830209953141908,1.077854988782832,0.7908502852408331,15.149554892006563,43.878892807465306,0.7772786520443379,94.46907992365732
1.8098528755481835,1.539191000256273,0.7772480937433164,1.0326047818048671,0.7619429065129566,15.382691236009123,43.878892807465306,0.7720296948435856,94.59962148924002
1.8050851831427661,1.5291456776869796,0.7805175619380382,1.0245676212047279,0.7486281157489414,15.609514459996717,43.878892807465306,0.7609997363444267,94.8739365571141
1.8188230417373625,1.5373295018017203,0.7762101673322925,1.04261287440507,0.7611193344694278,15.862896794016706,43.878892807465306,0.7698798424940906,94.65308831717196
1.7919621831286134,1.5336245557867203,0.7804205383822252,1.011541644746388,0.753204017404495,16.112205593002727,9.628347732089736,0.7824360713746007,94.34081490491369
1.7878601174433089,1.5050319395247969,0.7771465574639761,1.0107135599793327,0.7278853820608208,16.34911563200876,9.628347732089736,0.7890858027925355,94.17543608454963
1.7861655897592252,1.5246645432254753,0.7845722440263178,1.0015933457329074,0.7400922991991575,16.575088698009495,43.878892807465306,0.7839547988843419,94.3030441517464
1.802375292665291,1.5373735008561011,0.7803505911675701,1.0220247014977208,0.757022909688531,16.83159788500052,43.878892807465306,0.7829871052965304,94.3271106912753
1.764707589392204,1.505511416399454,0.7849050573863743,0.9798025320058297,0.7206063590130798,17.0555885710055,43.878892807465306,0.7796770823844817,94.40943096109794
1.7780675073914818,1.5011024855143689,0.7765914924702554,1.0014760149212263,0.7245109930441135,17.286376191012096,9.628347732089736,0.7720969243394786,94.59794949167716
1.7877811447816,1.5254486289381504,0.7786797552819987,1.0091013894996013,0.7467688736561516,17.53147122700466,43.878892807465306,0.7800942128251969,94.39905692703735
1.768848013227481,1.531318554064839,0.7807082245070197,0.9881397887204614,0.7506103295578194,17.783800063014496,43.878892807465306,0.7801308887725229,94.39814479622736
1.755969828464623,1.486327828689631,0.776027402029482,0.9799424264351411,0.7103004266601491,18.010121779021574,43.878892807465306,0.7754275766101785,94.51511616970485
1.771121297703798,1.5023367153987812,0.7731324898874321,0.9979888078163659,0.7292042255113491,18.268546858016634,43.878892807465306,0.7762621058614674,94.4943614272253
1.7809996495026217,1.5244817779226645,0.7794514310049766,1.001548218497645,0.7450303469176879,18.51338850101456,43.878892807465306,0.7782310017188739,94.4453949872516
1.7523664187289623,1.4889643874098062,0.7840442553737539,0.9683221633552084,0.7049201320360523,18.745509100001073,9.628347732089736,0.7749631619455407,94.5266661624144
1.754284326227592,1.492444825429378,0.7743159516321753,0.9799683745954167,0.7181288737972028,18.96993219401338,43.878892807465306,0.7696755413432813,94.65816928679259
1.7617212945987495,1.5130194601661486,0.7849490564407546,0.9767722381579949,0.728070403725394,19.20125910799834,9.628347732089736,0.7666888891490924,94.73244732686207
1.7841484023430194,1.5250977646839892,0.776968304884692,1.0071800974583274,0.7481294597992971,19.425607754004886,9.628347732089736,0.7673549162987298,94.7158832316506
1.751593614825103,1.5095401503274581,0.7818059445047649,0.9697876703203381,0.7277342058226932,19.656848362006713,9.628347732089736,0.7961449750258003,93.99987447110834
1.7536446476677552,1.4972621577935832,0.7736187358473794,0.9800259118203758,0.7236434219462038,19.88640092901187,9.628347732089736,0.7690025217194909,94.67490728483625
1.759573238200284,1.5187427217782359,0.7834497040491787,0.9761235341511053,0.7352930177290572,20.120130953000626,9.628347732089736,0.7692781588116431,94.66805219035443
1.7470143286269044,1.5215304567365378,0.8040796196491448,0.9429347089777597,0.717450837087393,20.3686000710004,9.628347732089736,0.7695631240150477,94.66096510574576
1.5206809365327334,1.3171345418840463,0.7057755785355582,0.8149053579971752,0.6113589633484882,20.60108920800849,9.628347732089736,0.7764414397625496,94.48990139310538
1.5248066940165503,1.31369471837621,0.7015042857180217,0.8233024082985286,0.6121904326581883,20.824090298003284,43.878892807465306,0.7681818832999822,94.69531656232944
1.5238601502569324,1.326641722172842,0.704949750130266,0.8189104001266665,0.621691972042576,21.060935210000025,43.878892807465306,0.8146459818761542,93.53975443074003
1.4983181350987116,1.3057083259157394,0.6950668856079153,0.8032512494907963,0.6106414403078241,21.284717388014542,9.02851030932297,0.8215025807131893,93.36923081766298
1.498948788211496,1.304946803820695,0.7040144881794634,0.7949343000320326,0.6009323156412316,21.538252972008195,9.02851030932297,0.8242478124335069,93.30095690477867
1.508867754522056,1.3085818026210396,0.70908791760378,0.7997798369182759,0.5994938850172596,21.784045848005917,9.379183276964628,0.8184142412624237,93.44603781980352
1.5166397926150323,1.3268007956771397,0.7098189788150218,0.8068208138000106,0.616981816862118,22.01947250199737,9.379183276964628,0.8114016672549949,93.62044053536827
1.5019373393667137,1.2903267077767293,0.6960946583910045,0.8058426809757092,0.5942320493857248,22.267718848015647,9.379183276964628,0.8072946840816693,93.72258120688889
1.4986893066087397,1.3028686946368861,0.7041837153116959,0.7945055912970438,0.5986849793251903,22.52473657799419,9.02851030932297,0.8005395268773814,93.89058196655952
1.5204914021446334,1.3172687954089508,0.6978974914397162,0.8225939107049172,0.6193713039692346,22.76676926901564,9.02851030932297,0.7947579642422691,94.03436942929477
1.5075094247406735,1.335164000552047,0.7036861875429332,0.8038232371977403,0.6314778130091139,23.01939583499916,9.02851030932297,0.7911099417022327,94.12509574986547
1.5009411556483077,1.309026305888369,0.7060124965206829,0.7949286591276248,0.6030138093676862,23.26348304701969,9.02851030932297,0.786666500846016,94.23560412395958
1.5033216173083712,1.3179400630334706,0.702245500557198,0.8010761167511732,0.6156945624762725,23.519314108998515,6.279825188499517,0.7815170173245578,94.36367177913824
1.5312136332428548,1.3335010619326468,0.6986364499171294,0.8325771833257254,0.6348646120155175,23.76916602201527,6.279825188499517,0.7763239702264444,94.49282286046832
1.5051097840056236,1.3269418182873332,0.7015065420797848,0.8036032419258388,0.6254352762075484,24.019081445003394,6.279825188499517,0.7717094584761182,94.60758576769894
1.511666771289174,1.3256748711573558,0.7042931488572054,0.8073736224319686,0.6213817223001504,24.265208058001008,6.279825188499517,0.7672188460713492,94.71926729820555
1.5208772400061223,1.3492019552611345,0.7057507585561643,0.815126481449958,0.6434511967049702,24.49745384400012,6.279825188499517,0.7626066367331341,94.83397294444696
1.536102041002597,1.3650348457527637,0.7122039531986123,0.8238980878039847,0.6528308925541514,24.72173154001939,6.279825188499517,0.7629368417008323,94.8257607469003
1.5195832165349878,1.337759944760486,0.7026572865789623,0.8169259299560255,0.6351026581815237,24.975065459002508,6.279825188499517,0.7632775740881977,94.81728673242651
1.5208445227605574,1.3553719765023147,0.7097625697709447,0.8110819529896127,0.64560940673137,25.219386487995507,6.279825188499517,0.7636343523187077,94.80841365783374
1.5391041303283939,1.3589787707806198,0.7057462458326381,0.8333578844957558,0.6532325249479817,25.456150584999705,6.279825188499517,0.7637187851365264,94.80631381365458
1.5373644754090485,1.3772789928601912,0.7106707553805898,0.8266937200284588,0.6666082374796014,25.70233482401818,6.279825188499517,0.7641824455595848,94.79478257893312
1.525822056809942,1.35064264224687,0.7008781453287635,0.8249439114811786,0.6497644969181066,25.932357943995157,6.279825188499517,0.764570026834379,94.78514343262898
1.5220843935493773,1.3664608663870388,0.7043382760924678,0.8177461174569095,0.662122590294571,26.156464853993384,6.279825188499517,0.7650074303000068,94.77426520843883
1.531036508844452,1.370751338279561,0.7051990781050879,0.8258374307393641,0.6655522601744732,26.389009734004503,6.279825188499517,0.7652825887293592,94.76742201830083
1.5438018755191547,1.3795816100394291,0.7070244747714304,0.8367774007477243,0.6725571352679988,26.614388777001295,6.279825188499517,0.7656316101487018,94.75874185560178
1.5254238089587566,1.3637453350051552,0.7041904843969848,0.8212333245617718,0.6595548506081703,26.856895566015737,6.279825188499517,0.7663173559056375,94.74168735862679
1.5377954405057992,1.3744450024857462,0.7061467500455868,0.8316486904602124,0.6682982524401594,27.108825875999173,6.279825188499517,0.767039496612029,94.72372771925883
1.5364698279699818,1.3899484641599629,0.717323638039072,0.8191461899309098,0.6726248261208909,27.345097631012322,6.279825188499517,0.7676013998764146,94.70975318507357
1.5548873808612347,1.3978581403204882,0.7069838602596948,0.8479035206015398,0.6908742800607933,27.571129817020847,6.279825188499517,0.7681673919093264,94.69567696321505
1.5339641382320663,1.3828476936915068,0.7090202267508868,0.8249439114811795,0.67382746694062,27.82914613201865,6.279825188499517,0.7690702575741151,94.67322269413175
1.5387476251698253,1.4006109016714625,0.7187992986321354,0.8199483265376899,0.6818116030393271,28.060508812021,6.279825188499517,0.7697095954652369,94.65732236077956
1.5479321457264985,1.4084630406070284,0.7159134119371384,0.8320187337893601,0.69254962866989,28.297250549017917,6.279825188499517,0.7704958095606078,94.63776921622768
1.5527506062715843,1.4108096568406467,0.7257534055859901,0.8269972006855942,0.6850562512546566,28.54687713700696,6.279825188499517,0.7713522528787361,94.61646947090583
1.5326938065594444,1.3984346407509582,0.718881655836488,0.8138121507229564,0.6795529849144702,28.783346939017065,6.279825188499517,0.7720055526361154,94.6002219059398
1.5403383602128065,1.3981334164555859,0.7122062095603755,0.828132150652431,0.6859272068952104,29.029136808996554,6.279825188499517,0.7727093641755223,94.58271811295475
1.5369786375475598,1.4073901405886777,0.7162823270854042,0.8206963104621556,0.6911078135032735,29.263282419997267,6.279825188499517,0.7734271974753585,94.56486559878783
1.5448127255890207,1.4093351244284644,0.7131809578420316,0.8316317677469891,0.6961541665864328,29.51346523500979,6.279825188499517,0.7748453159869133,94.52959699140547
1.5301960140877002,1.3976291196015347,0.7183062835868991,0.8118897305008012,0.6793228360146356,29.747210986999562,6.279825188499517,0.7760131632956991,94.50055262883596
1.5340081372864467,1.4054462849297724,0.7142098588060025,0.8197982784804442,0.6912364261237699,29.999261293007294,6.279825188499517,0.7774387320669105,94.46509873349594
1.5420983223880191,1.4093497907799246,0.711101720477341,0.8309966019106781,0.6982480703025836,30.23305877900566,6.279825188499517,0.7787929779480927,94.43141863843093
1.5373915517502055,1.4226262233939684,0.7209778159144022,0.8164137358358032,0.7016484074795661,30.46379662200343,6.279825188499517,0.7802796090607543,94.39444612265903
1.5257735450320355,1.4087563676362311,0.7170878482348286,0.8086856967972069,0.6916685194014025,30.72031633500592,16.500047180439772,0.8790127089277054,91.93895392896796
1.5300493505730985,1.407531163198871,0.7117402708562967,0.8183090797168019,0.6957908923425743,30.970410569017986,16.500047180439772,0.8792483218532465,91.93309423550976
1.528712456228465,1.4159225725958169,0.7173935852537275,0.8113188709747375,0.6985289873420893,31.203165782993892,3.3819179426391623,0.8450959892261244,92.78246274794628
1.531462961217677,1.4177964810400658,0.7235940673787096,0.8078688938389675,0.6942024136613563,31.428466336015845,63.011828144672975,0.7883245945894282,94.19436733256092
1.5217041965922962,1.4097153213855456,0.7188748867511987,0.8028293098410975,0.6908404346343469,31.685832562012365,63.011828144672975,0.7880276949357264,94.20175122694849
1.5275210972175517,1.4047140955376483,0.7115450955637889,0.8159760016537628,0.6931689999738594,31.93196999799693,63.011828144672975,0.7966399230738531,93.98756511315327
1.529625154561637,1.4121826529734889,0.713138086968533,0.8164870675931041,0.6990445660049559,32.190183141006855,63.011828144672975,0.8376325784244699,92.96807777458343
1.5255084225248725,1.42396198955772,0.7159201810224283,0.8095882415024442,0.7080418085352918,32.44147168501513,71.35882785821782,0.8350815085251764,93.03152288297886
1.5129280775147436,1.4012438111460097,0.7132441359713986,0.799683941543345,0.6879996751746111,32.68089476702153,79.27787946477852,0.8189838219382809,93.43187234839495
1.5124068579474688,1.4020267686778043,0.7190542675113654,0.7933525904361034,0.6829725011664389,32.92786811600672,65.37734771452841,0.8085619693984735,93.69106382105997
1.5140156438845545,1.4133740119844023,0.7173980979772536,0.7966175459073008,0.6959759140071486,33.16837850099546,78.54504180486681,0.8044749930631049,93.79270692252058
1.51926394134551,1.412025835830954,0.7125322538351421,0.806731687510368,0.699493581995812,33.392184552008985,78.54504180486681,0.806164668493194,93.75068469457426
1.502033234741645,1.3984188462186171,0.7155941367476606,0.7864390979939844,0.6828247094709565,33.626485304004746,78.54504180486681,0.7934540841048793,94.06679692831165
1.5032843873392807,1.3958217738292962,0.709349655568299,0.7939347317709817,0.6864721182609972,33.85123605901026,71.35882785821782,0.8076045744927147,93.71487423236618
1.5062221703548286,1.4041940041512548,0.7183717180780289,0.7878504522767997,0.6858222860732259,34.089170127001125,71.35882785821782,0.8080409058166698,93.70402267233942
1.5096247638935738,1.4042729768129638,0.7103052247749688,0.799319539118605,0.693967752037995,34.33555476399488,71.35882785821782,0.7963280526568383,93.99532133042443
1.4961723350620089,1.392339079447961,0.7102093294000373,0.7859630056619715,0.6821297500479238,34.57249800601858,78.54504180486681,0.809239624564115,93.67421053709046
1.4966066847014048,1.3964061715259373,0.7112145385654961,0.7853921461359087,0.6851916329604412,34.82033935200889,78.54504180486681,0.8099583524432089,93.65633577473739
1.501385658915637,1.4031301295799565,0.712346103989687,0.7890395549259499,0.6907840255902695,35.078314386017155,78.54504180486681,0.810501549271083,93.64282646962816
1.5023919962619765,1.4110138575802063,0.7170325673716329,0.7853594288903436,0.6939812902085734,35.326551378995646,78.54504180486681,0.8109881412175,93.63072492792077
1.4894145315815437,1.3914320220191971,0.7119670352134873,0.7774474963680564,0.6794649868057099,35.57720365401474,78.54504180486681,0.812033194243488,93.60473445916445
1.4910312147847997,1.3969228783696863,0.7139345826709053,0.7770966321138945,0.6829882956987811,35.82434018299682,78.54504180486681,0.8160255044041759,93.50544570546813
1.4933868564654702,1.4003548046113514,0.7129496807613148,0.7804371757041554,0.6874051238500366,36.05787970099482,78.54504180486681,0.8165513131226853,93.49236884263881
1.4965074047838283,1.4073450133534158,0.713994376257627,0.7825130285262013,0.6933506370957888,36.30751810199581,78.54504180486681,0.811543658992238,93.61690920086303
1.4845464310776684,1.3921958004760047,0.7102894302426276,0.7742570008350408,0.6819063702333771,36.56952363500022,78.54504180486681,0.8205242989759284,93.39356068446865
1.4845520719820766,1.3949948172431221,0.7111299249993795,0.7734221469826971,0.6838648922437426,36.7980101040157,78.54504180486681,0.7709941139673082,94.62537638563305
1.490053081960499,1.399408260851734,0.7129113226113424,0.7771417593491565,0.6864969382403916,37.03686525300145,78.54504180486681,0.7585833069876085,94.93403315521817
1.4971493397054285,1.4135624181916204,0.7154745495742171,0.7816747901312114,0.6980878686174034,37.2874720840191,78.54504180486681,0.7592595295427843,94.91721550027096
1.4841651059397056,1.4007507961007744,0.7121520568780614,0.7720130490616443,0.688598739222713,37.541166306997184,65.37734771452841,0.7541929391819262,95.04322160254549
1.4847664263495701,1.399390209957629,0.715363987847825,0.7694024385017452,0.684026222109804,37.78893803199753,65.37734771452841,0.7578926540328818,94.95120969420222
1.4916641242593476,1.410130491949955,0.7151721970979622,0.7764919271613854,0.6949582948519929,38.02388176199747,65.37734771452841,0.7370620185004265,95.4692675998944
1.492619693466018,1.4140283568956995,0.7152274779611578,0.7773922155048603,0.6988008789345417,38.26687092302018,65.37734771452841,0.7212876808635792,95.86157537692279
1.4777660639795718,1.4009346895844665,0.713906378148866,0.7638596858307057,0.6870283114356005,38.52399112001876,69.92619542362964,0.7612940525325919,94.86661691351443
1.4784452288702636,1.399556052547216,0.7118485762209248,0.7665966526493388,0.6877074763262911,38.75299608401838,69.92619542362964,0.7051523109968444,96.26286202550847
1.4805650807466895,1.4017571334471142,0.7157893120401682,0.7647757687065213,0.685967821406946,38.99274779800908,78.54504180486681,0.6821779381399423,96.83423467845964
1.4829850287376076,1.4086830358789302,0.7188083240791875,0.7641767046584201,0.6898747117997427,39.23989615100436,78.54504180486681,0.7054400665033321,96.25570554606213
1.4738681990338274,1.40581632825892,0.7103492238293491,0.7635189752044783,0.6954671044295709,39.474322199006565,78.54504180486681,0.6815868144099017,96.84893592562574
1.4730412424476538,1.3978570121396063,0.7101123058442242,0.7629289366034295,0.6877447062953821,39.696559475996764,78.54504180486681,0.6817657781076482,96.84448509846278
1.471620862717786,1.3973718943605413,0.7097997997400357,0.7618210629777503,0.6875720946205056,39.95659797801636,78.54504180486681,0.6829897520194479,96.81404486727632
1.472765966312556,1.4067527183906037,0.7103018402323243,0.7624641260802317,0.6964508781582793,40.20149102099822,78.54504180486681,0.6828449665223899,96.81764568258816
1.4613758521324587,1.3866801241461217,0.7089863813244406,0.7523894708080181,0.6776937428216812,40.43541743699461,79.27787946477852,0.6861520087341612,96.73539954278141
1.4608918625342755,1.3925116911228377,0.7135983847682043,0.7472934777660712,0.6789133063546334,40.68408592700143,79.27787946477852,0.7004045669596651,96.38093841971312
1.4603604893390667,1.3985158697744302,0.7122016968368493,0.7481587925022174,0.6863141729375809,40.919089367002016,78.54504180486681,0.6812559037266486,96.85716567431825
1.4503377303874043,1.3964998105391055,0.7071384210404665,0.7431993093469378,0.689361389498639,41.14643818102195,78.54504180486681,0.6843963930048393,96.77906170596964
1.4500906587743456,1.3830688171442902,0.7067537113598595,0.7433369474144861,0.6763151057844307,41.40112478900119,78.54504180486681,0.696803909077898,96.47048678123267
1.4502034768624998,1.3888462314386916,0.7114413029226867,0.7387621739398131,0.6774049285160049,41.625985412014415,70.50643269280029,0.6935407192893198,96.5516423112746
1.4555431569748611,1.400188962021764,0.7102623539014697,0.7452808030733914,0.6899266081202943,41.8628386350174,70.50643269280029,0.7058400116333301,96.24575891067907
1.4365976154310447,1.3755833369952264,0.7115293010314471,0.7250683143995976,0.6640540359637793,42.088708569004666,70.50643269280029,0.7408155877885342,95.37591633169916
1.4384828056841092,1.3842353561758096,0.706313720816056,0.7321690848680532,0.6779216353597536,42.32513708600891,61.4714573027425,0.7110956786136613,96.11505047287824
1.4379266125095065,1.3791969003588214,0.705086260016933,0.7328403524925735,0.6741106403418884,42.55191550499876,63.011828144672975,0.7220265384454453,95.84319998886177
1.4383462957974427,1.391311306664872,0.7069906293449842,0.7313556664524584,0.6843206773198877,42.80733893200522,61.4714573027425,0.7404859457668379,95.38411452877874
1.4406195802737591,1.3886228516241454,0.7036760339149992,0.7369435463587599,0.6849468177091462,43.0537092150189,61.4714573027425,0.7938325597687788,94.05738423855047
1.4273533012876498,1.3783857383049893,0.7063385407954499,0.7210147604921999,0.6720471975095395,43.28728748401045,61.4714573027425,0.7974889635370772,93.96644947683288
1.4283122550369642,1.375754820489222,0.7000297533058395,0.7282825017311247,0.6757250671833825,43.533779795019655,60.00460037258944,0.7449052332390836,95.27420684934398
1.427508990249303,1.3853804597705797,0.7047545748377578,0.7227544154115452,0.6806258849328218,43.80385106502217,45.26942498918835,0.7885040513203422,94.18990424366308
1.4271840741554171,1.3817612555025767,0.708222602867633,0.7189614712877841,0.6735386526349436,44.03133979899576,60.00460037258944,0.7368277790925887,95.47509313396732
1.4148823898230307,1.373046058192628,0.7045943731525784,0.7102880166704523,0.6684516850400496,44.289493356016465,45.26942498918835,0.7154879669374266,96.0058142622662
1.4225077644014055,1.3701579151358678,0.6961217347321614,0.726386029669244,0.6740361804037064,44.517678611009615,60.00460037258944,0.7084052172737286,96.18196224640236
1.4152998167492026,1.3788505488281861,0.7033059905858522,0.7119938261633504,0.675544558242334,44.79043510201154,60.00460037258944,0.7389307861581669,95.42279134824639
1.4247077171204223,1.3791043895265347,0.7008014290288181,0.7239062880916042,0.6783029604977165,45.02125573900412,60.00460037258944,0.7790800669872912,94.42427873402606
1.4199648446943995,1.3721062835182993,0.699004236884514,0.7209606078098856,0.6731020466337854,45.256580342014786,60.00460037258944,0.7274030667161335,95.70948573076976
1.4092459981388223,1.3758721513009027,0.7011737287197285,0.7080722694190938,0.6746984225811742,45.48591885299538,60.00460037258944,0.7193928242536841,95.90870046081088
1.4117494315149748,1.3747496113237634,0.7024271376791273,0.7093222938358474,0.672322473644636,45.744954522000626,60.00460037258944,0.7441458770812263,95.2930920369899
1.415025668794987,1.3777562133730863,0.7011432678359264,0.7138824009590605,0.6766129455371599,45.97316779900575,60.00460037258944,0.715758753319165,95.99907980495236
1.4012979638283247,1.3656959597493497,0.7049869800993569,0.6963109837289678,0.6607089796499928,46.211943029018585,45.26942498918835,0.7820177250148025,94.35121917888186
1.4147470081172446,1.3726365285326267,0.6949676056903391,0.7197794024269055,0.6776689228422876,46.4377277730091,36.344419395122934,0.7480360268079661,95.19634401328588
1.4080681772984878,1.3697010018788416,0.6948254548992645,0.7132427223992233,0.6748755469795771,46.69480001501506,36.344419395122934,0.8497538545972249,92.66662163616701
1.4066139521421734,1.3865402297168101,0.6975274481105691,0.7090865040316043,0.689012781606241,46.92363219399704,34.22621932799161,0.8737422454480628,92.07003035570668
